activitytype_from,flowobject_from,activitytype_to,flowobject_to,classification_from,classification_to,accounttype,comment,skos_uri,prefixed_id
ai_492,,1221,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,6c9ebb5e-1a98-48a2-bd8c-11d728d3d62f
ai_491,,1222,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,83b1419e-e7bf-4fb3-8c7b-884fb5fcfa99
ai_51,,1223,,bonsai,undata_energy_stats,final_use,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,1c2f470a-9f9d-45ad-823c-a51211f7eec6
ai_501,,1224,,bonsai,undata_energy_stats,final_use,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,b58e1422-5eec-429d-921d-bd18f2c97434
ai_4930,,1226,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,8abd166e-f7f7-47f0-ae3a-4976441dfdb4
,fi_11010_1,,0110,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,90225d4a-8607-4450-bbe6-287d0175ba9b
,fi_11010_3,,0121,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,20e83b65-f070-4a9c-8e31-8c9994c02d22
,fi_11010_2,,0129,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,2add1692-174e-46bf-8604-f9ff9c9534a1
,fi_11030_2,,0210,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,50279f83-9df1-4999-9cd2-860d10d09244
,fi_11030_1,,0220,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,0e7dde5c-f31f-4a88-b833-4ce26f8f19c9
,fi_33100,,0311,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,1d69f9bb-65be-49a4-8ed5-598825b692eb
,fi_33429_2,,0312,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,992722ff-1b0d-4c9c-83c3-1e84853169c3
,fi_11020,,0320,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,8176a6e6-83ee-4e54-b51a-56acaa8d5dd9
,fi_33429_1,,0350,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,3b1205e7-5aee-4e99-957a-a7ce03b41427
,fi_17200_3,,0360,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,9b90bc4d-474a-4494-8aea-2949396483f6
,fi_17200_1,,0371,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,6772ab4b-8448-4c0b-985a-fd3dc0c4e4a2
,fi_17200_2,,0379,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,b5c728b1-a494-48e3-a5e8-fa4bec25da73
,fi_11050,,1100,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,189f9036-1438-46f2-b25c-dfb34d1491a1
,fi_11050,,1200,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,03cb1233-c88b-45aa-ba2b-8c8b28c0b416
,fi_12010,,2000,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,9d8731bf-8fbc-442a-b7fe-129c833037ae
,fi_12020_1,,3000,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,cb0c448a-c926-43f9-a6d2-1287ae1e9ec4
,fi_12010,,4100,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bdd6da8d-5e90-491e-8720-4c94e92a4aed
,fi_12020_1,,4200,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,281810d0-7558-4367-8bf6-2975eb201f8c
,fi_33370_1,,4300,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,0fb791aa-36b9-47e5-bd9d-2b2899b3f69a
,fi_35430,,4400,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,fe35f464-ff0f-4f15-bc52-78a2c28d64a8
,fi_17200_5,,4500,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,dce33934-b094-4690-9464-3e8dbdb8e55f
,fi_33429_4,,4610,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,b9727cb3-758c-4894-941a-df23bbd8e91d
,fi_33429_5,,4620,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,c78e7ab9-43ed-4d10-a518-fd7111a601e6
,fi_33429_3,,4630,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,ffc6638b-1b47-49c5-99ba-52be12b29354
,fi_33330,,4640,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,27dacd85-7849-40f4-8897-21a86e322415
,fi_3331_2,,4651,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,0c644825-4292-4cb7-8f84-b4c0aea0d264
,fi_3331_1,,4652,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,e96f19ef-cafb-438d-b9bc-8b2f83621bfe
,fi_33320,,4653,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,79a06ac8-af65-43cd-b1b9-e0b02bbd13c9
,fi_3334_1,,4661,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,2a89358b-714f-4f15-b448-a706261f06e3
,fi_3334_2,,4669,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,06e94b84-68a1-4eb5-b3f2-bce4e6cbbfb7
,fi_33360,,4670,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,134e4a7b-84c3-40d6-8d98-24fe2b4a8139
,fi_33370_2,,4680,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,10d1dac2-8b9a-4165-8e29-c81c5f4a4c97
,fi_33350,,4691,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,2ec88f5a-afca-4c9c-8334-2c31d734b646
,fi_33380,,4692,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,0881e36c-f89d-4fd8-9c7d-714aae796133
,fi_33500_3,,4693,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,c430d18b-2ed4-47a2-a367-cf7c5b371a9b
,fi_33500_2,,4694,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,752e9b6a-6d87-46f7-b28a-b09f4e3b7ff0
,fi_33500_1,,4695,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,5446da59-eb61-4861-ae98-5ae2d0039ed9
,fi_34510,,5160,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,7a1d00bc-ac11-4253-9047-efde23bd544a
,fi_3331_3,,5210,bonsai,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,b688f61b-6f56-4eb3-b4e0-3f10b0851f00
,fi_3331_3,,5212,bonsai,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,3a36af4b-5315-4000-bfc0-8de431599a76
,fi_35491,,5220,bonsai,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,89b04196-9d09-4742-a6a1-2837c2fd43f0
,fi_35491,,5222,bonsai,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,f94d1dd2-c99c-49f3-be44-e9941b1a9c09
,fi_35491,,5230,bonsai,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,82398bc0-63a0-40f9-bc91-7f3279039b11
,fi_35491,,5232,bonsai,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,45a6f07f-8a00-4a4f-90c4-062afb86f9e8
,fi_35491_1,,5290,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,adf465fe-cd8e-4e3b-861c-7a99a0f0f1f4
,fi_17200_4,,5300,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,4111c3f9-9630-4bc0-b81b-eb9ee69a1181
,ft_4,,6200,bonsai,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,3d7c559c-63c4-4986-b139-db80ed07cf50
,ft_3,,6200,bonsai,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,9c473e6f-125f-46e9-a0d7-c01a16ee45d0
,fi_17100,,7000,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,c43a865b-569d-45f8-ae00-00a16f31d514
,fi_17100_8,,7000G,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,b11cb597-a8cb-47fe-9534-4f4044ebb1b1
,fi_17100_7,,7000H,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,ff4512d5-6241-4080-a438-ce314a3c614d
,fi_17100_12,,7000N,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,2364f8be-095d-4cbd-b0e8-71d1de2438fe
,fi_17100_10,,7000S,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,8efa3d67-5210-4bc0-b593-6671e13dfd4a
,fi_17100_11,,7000W,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,8d3012c8-1050-49ca-bc60-4a02e37987d1
,fi_17100_2,,8000T,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,75e19dca-46c1-4b36-b859-e439f939a57f
,fi_13000,,9101,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,dcd5d009-4c58-41ab-a047-564ac7c96ff4
,fi_11040,,0330,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,6d7b4102-fac0-4e95-b35f-ce534b391cad
,fi_34540,,0340,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,13873e98-001e-4415-9d59-db802d84c6c0
,fi_1730,,8000,bonsai,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,9f7ffdbd-5a1c-4976-b1ca-02358ef6268f
oa_imp,,03,,bonsai,undata_energy_stats,trade,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,f6b42726-a088-497a-86a1-37b7bc069a58
oa_exp,,04,,bonsai,undata_energy_stats,trade,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,18e15dc1-c402-4f30-8ac3-58a7bd62f6af
oa_loss,,101,,bonsai,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,7d4520e0-7ffc-42de-9fd0-9307c7a9f6c7
ai_35,,085EP,,bonsai,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,ad8ebb88-8091-4c37-9f19-92188551adc7
ai_20,,085LP,,bonsai,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,a2058a36-7947-4298-802d-407ef3f3f365
ai_192,,085LP,,bonsai,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,1e6eec70-fb54-48f2-a8e1-4a8516c49b89
ai_20,,085PP,,bonsai,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,fda3753e-dccb-4da6-9d9c-5dfb9462f983
ai_35,,08811,,bonsai,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,faa06e2d-f316-4b89-b7e8-a83f18cc57b1
ai_35,,08812,,bonsai,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,b804cd80-419b-43c9-90e3-113d30fc0156
ai_061,,0912,,bonsai,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,3d825faa-fd1f-4a21-be5b-3a81f3198bbf
ai_062,,0912,,bonsai,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,71cb8fee-b923-415a-a121-422eeca094d8
ai_20,,0925,,bonsai,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,333d8f10-8d78-4d6d-9de5-a21a05cbf961
ai_35,,0927,,bonsai,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,320b96e0-ede7-4b85-8475-9301d5874d5f
ai_20,,1213,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,5e8e3108-26ee-4ad1-8d34-6a7534388f50
ai_072,,1214A,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,6809854f-f496-4055-a1b4-a4a7e63e5c31
ai_23,,1214B,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,810c47f4-6621-43f6-9566-86a376598b64
ai_29,,1214C,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,71a0acc1-e751-4109-a704-96324fa31abb
ai_b,,1214E,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,5f7866e5-b692-4066-a3c4-d3b82d19c65a
ai_10,,1214F,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,ec5c940f-4c6a-490b-905f-7499e97f0516
ai_12,,1214F,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,23cbb842-6617-48c9-9852-a7b95232be1d
ai_107,,1214F,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,9761736b-001f-403c-8cd1-7949bfa2fb91
ai_192,,0930,,bonsai,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,970b65aa-db88-496d-a68e-75f6079546f4
ai_a,,1232,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,eadd2f88-401f-4974-8280-005b77e3ef43
ai_g,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,5d10f73b-6c8a-4bf4-896e-21caa4370750
ai_h,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,02343f83-4dc0-44b0-b285-42ca2b4ef0da
ai_i,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,79c9f792-d35d-49de-b071-f9c94bd525e9
ai_j,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,eed59b9e-9041-4ac9-9993-a829a1ca8dac
ai_k,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,d7365ef3-f1e5-4a7d-9630-78f7f3291f63
ai_l,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,d9cdc213-30be-4654-842f-fbe591d9809d
ai_m,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,2cd7d366-5f02-4412-838d-55439dd6b12f
ai_n,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,75fff371-0672-44ea-899e-c2fe21fb8a8d
ai_o,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,391338f4-5316-4ea3-b216-0acfa7b53a94
ai_p,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,29b6e484-d12b-41c9-ad6c-9e2d9a62d458
ai_q,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,aa5eb454-4013-479a-96d4-d88195b6fe94
ai_r,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bfd647bc-9cc4-4646-a321-1d9de543d7a3
ai_s,,1235,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,02511bcd-22a5-47c8-82ee-d7647e903197
ai_3510,fi_17100,015CE,7000,bonsai,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,acf62c84-0127-4107-a74b-a96ce178bb52
ai_3510,fi_17100,015GE,7000,bonsai,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,8f60f145-7d69-4829-8df9-a5458a6896bc
ai_3510,fi_17100,015HE,7000,bonsai,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,a5229b12-8d7f-47ce-8e37-8ea48cbdea1d
ai_3510,fi_17100,015NE,7000,bonsai,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,12288c0a-fd93-4068-b6f0-6976825df6c5
ai_3510,fi_17100,015OE,7000,bonsai,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,10036d90-0de6-4080-aeb5-efc8777e11c4
ai_3510,fi_17100,016GE,7000,bonsai,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,a6fc6246-92c9-48d4-9619-59a87eb3f1aa
ai_3510,fi_17100,016HE,7000,bonsai,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,34e764e8-7a2b-43f6-8a7c-bc8774ad78e8
ai_3510,fi_17100,016NE,7000,bonsai,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,3098526b-8523-49be-8568-fde8e1a6e0b7
ai_3510,fi_17100,016OE,7000,bonsai,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,00ad7c05-4450-4c74-966c-bdd169017ae0
I_CHIN,,06,,bonsai,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,e4763772-4f59-4644-b12d-eb7af0e6658a
oa_transfer,,07,,bonsai,undata_energy_stats,use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,7006897a-11a1-4346-ba43-5f24beec8b49
ai_13,,1214J,,bonsai,undata_energy_stats,final_use,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,316dc89f-663d-4025-bd4f-ca9d9b20df2d
ai_14,,1214J,,bonsai,undata_energy_stats,final_use,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,7af4be0b-3cc0-4e3a-972a-6615335cd194
ai_15,,1214J,,bonsai,undata_energy_stats,final_use,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,fa91d268-c1e4-4b1e-bb83-10c169d033ef
F_HOUS,,1231,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,9a37b9f7-c691-4d78-a4bc-0a36ac522e6e
ai,,1214O,,bonsai,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,0c5caef1-0eca-4c83-b125-44f3285ea470
ai,,0928,,bonsai,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,aca86582-f0d2-4c1d-902f-dbd94068b1a8
ai_35,,089,,bonsai,undata_energy_stats,use_transformation,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,f58401c1-5e1c-4f7b-8b2e-adfea37bf87a
ai_3530_3,fi_1730,015CH,8000,bonsai,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,fb7d4a6d-2811-4ca0-9c3d-b7a5f285b595
ai_3530_3,fi_1730,016CH,8000,bonsai,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,56f24106-0d0b-4ce9-8ab1-3cd4f5c897f7
ai_3530_3,fi_1730,01,8000T,bonsai,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,71d34b6e-783e-43a7-8606-e908744000df
