level,code,name,parent_code,prefixed_id
2,29.14,"Manufacture of bearings, gears, gearing and driving elements",29,04b500f9-6c3a-4a99-84de-75261102703f
2,29.21,Manufacture of furnaces and furnace burners,29,5671e503-bf26-4712-918e-81c5fd3ed93d
2,29.22,Manufacture of lifting and handling equipment,29,53e5ab49-c38b-45e6-b2ec-270c1532c122
2,29.23,Manufacture of non-domestic cooling and ventilation equipment,29,c173a13c-b288-4aac-9b7d-634e64aa9b77
2,29.24,Manufacture of other general purpose machinery n.e.c.,29,4b5da358-0a46-4423-b9ec-cd7c4924d84a
2,29.31,Manufacture of agricultural tractors,29,7726d535-0ca7-46db-bf16-957f91a9d55d
2,29.32,Manufacture of other agricultural and forestry machinery,29,339ca40b-0985-4dc4-b013-c6e2b4b61b02
2,29.41,Manufacture of portable hand held power tools,29,4755435c-01a1-4a68-ae10-07620a16c023
2,29.42,Manufacture of other metalworking machine tools,29,40489f4a-492b-4b0d-8d99-d20ba1f71b1c
2,29.43,Manufacture of other machine tools n.e.c.,29,6749b4f0-1186-45d8-9942-f2f6f0e92480
2,29.51,Manufacture of machinery for metallurgy,29,fb29b4eb-45d8-4d2d-aab1-052ced5179ba
2,29.52,"Manufacture of machinery for mining, quarrying and construction",29,2cb7e3a0-68ea-4b8b-993b-b4e6079b3c53
2,29.53,"Manufacture of machinery for food, beverage and tobacco processing",29,57c20400-5361-41b1-b6a8-d27fdfae2a17
2,29.54,"Manufacture of machinery for textile, apparel and leather production",29,b09fe0eb-5b0d-4ed5-ba54-d3184644af83
2,29.55,Manufacture of machinery for paper and paperboard production,29,8867bd8b-a13d-475f-941b-a5ca93e042b9
2,29.56,Manufacture of other special purpose machinery n.e.c.,29,868dd2c3-0650-4a08-bfd9-0af4b31aa5fc
2,29.60,Manufacture of weapons and ammunition,29,4e1a57a1-c1d9-4043-8fe1-118573c9ad1a
2,29.71,Manufacture of electric domestic appliances,29,33466d5e-1411-44f9-951f-157f44ded17e
2,29.72,Manufacture of non-electric domestic appliances,29,6c019b0d-839f-47a6-bec3-3f0cb0127589
2,30.00,Manufacture of office machinery and computers,30,5bb5ffb9-b044-472b-910c-0ce152e7c67d
2,30.01,Manufacture of office machinery,30,6a843dfb-2bf0-46fb-a492-fc9a6fb116df
2,30.02,Manufacture of computers and other information processing equipment,30,ad92af8d-eb6a-4bfb-bf54-408d771778bd
2,31.00,Manufacture of electrical machinery and apparatus n.e.c.,31,f311937a-b01a-4141-a396-749b5f9204e7
2,31.10,"Manufacture of electric motors, generators and transformers",31,e86e9b83-cf35-4b88-a228-14d9cef46ea4
2,31.20,Manufacture of electricity distribution and control apparatus,31,1e1d8993-49ce-4da0-bdc9-037b6bda550f
2,31.30,Manufacture of insulated wire and cable,31,7d1fa930-1b2a-459e-968f-1d8387f17a67
2,31.40,"Manufacture of accumulators, primary cells and primary batteries",31,56460818-1eaf-44b4-95b0-87eb74c68bcd
2,31.50,Manufacture of lighting equipment and electric lamps,31,97a4cb87-75c3-4ec5-929a-911411bcb2f7
2,31.61,Manufacture of electrical equipment for engines and vehicles n.e.c.,31,63d2915a-d475-4574-882b-097bcf12ec12
2,31.62,Manufacture of other electrical equipment n.e.c.,31,c8469d9b-7dea-43fa-8f14-5289331fd8a5
2,32.00,"Manufacture of radio, television and communication equipment and apparatus",32,832c1927-8d17-43e1-9f3c-d0c2b565c2ee
2,32.10,Manufacture of electronic valves and tubes and other electronic components,32,4cd7d55b-c429-457a-a723-7f7fab36fd58
2,32.20,Manufacture of television and radio transmitters and apparatus for line telephony and line telegraphy,32,c4eaf26f-9925-417d-b55f-d3484b4cdb1a
2,32.30,"Manufacture of television and radio receivers, sound or video recording or reproducing apparatus and associated goods",32,989002d1-3968-4c6a-a54a-98475ed6b2bb
2,33.00,"Manufacture of medical, precision and optical instruments, watches and clocks",33,5e4c48fd-b946-4331-9d2f-e0da40d01ae3
2,33.10,Manufacture of medical and surgical equipment and orthopaedic appliances,33,2d5e8355-34e2-48ce-8893-47009ddcbb18
2,33.20,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other purposes, except industrial process control equipment",33,234b4b01-ea8f-4d10-92c3-5acf2d26fdbc
2,33.30,Manufacture of industrial process control equipment,33,66211489-0513-4a06-8ffe-8df8e64f657c
2,33.40,Manufacture of optical instruments and photographic equipment,33,685093a5-1251-4fc8-b279-4d2edaeeb06a
2,33.50,Manufacture of watches and clocks,33,eab66939-3e55-4ed9-9a78-ea349b1c2d30
2,34.00,"Manufacture of motor vehicles, trailers and semi-trailers",34,d54cb1fc-cbd5-4911-ab0c-be131a09bdb9
2,34.10,Manufacture of motor vehicles,34,9e6d812c-4beb-4390-877d-8eac3acbf007
2,34.20,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,34,8b70b52a-4162-4552-b8ae-ca8e351ede1e
2,34.30,Manufacture of parts and accessories for motor vehicles and their engines,34,606b171f-3e01-4eb7-9418-7ef1aad36fb0
2,35.00,Manufacture of other transport equipment,35,09f04ef8-69bf-4263-a6d9-9f1553b24d11
2,35.11,Building and repairing of ships,35,84db8fb0-12d4-4950-ba18-053b1ec4f5bd
2,35.12,Building and repairing of pleasure and sporting boats,35,eb318862-1974-4035-9e52-a5cdd852f14e
2,35.20,Manufacture of railway and tramway locomotives and rolling stock,35,381540e5-dafd-4770-9b6d-430bb2a08642
2,35.30,Manufacture of aircraft and spacecraft,35,511021ca-fe76-4a4d-b641-8bcb32adb084
2,35.41,Manufacture of motorcycles,35,efa2df24-d282-4758-ae19-0b1b718499ce
2,35.42,Manufacture of bicycles,35,81912f0b-6d43-46fb-98ce-6c81d35fbeeb
2,35.43,Manufacture of invalid carriages,35,82566232-7a6a-448d-81df-18af0d1d4f28
2,35.50,Manufacture of other transport equipment n.e.c.,35,1adf956d-1005-4965-a2be-6523c0de493d
2,36.00,Manufacture of furniture; manufacturing n.e.c.,36,0b49b0e1-d098-4dfa-b4cc-df09063b6119
2,36.11,Manufacture of chairs and seats,36,8f405e26-2ca5-4933-b0de-66dc709812dd
2,36.12,Manufacture of other office and shop furniture,36,33e57fd0-2843-43ef-87b1-39ae8514e335
2,36.13,Manufacture of other kitchen furniture,36,71407942-b9f6-4ace-8070-2be875703968
2,36.14,Manufacture of other furniture,36,6940fc45-3314-488f-9b86-0f310c93fb27
2,36.15,Manufacture of mattresses,36,bc120792-dba6-4c86-985c-d5dc2655ac8c
2,36.21,Striking of coins,36,a1981964-471e-45fd-a866-486a2af65b13
2,36.22,Manufacture of jewellery and related articles n.e.c.,36,a1cc96ab-b0d0-4d7d-9caa-109f85cc1f18
2,36.30,Manufacture of musical instruments,36,38848873-b9eb-402f-b800-8026a6958404
2,36.40,Manufacture of sports goods,36,13657972-e993-4607-9b19-5c538e19c910
2,36.50,Manufacture of games and toys,36,df9f4f6b-799e-4411-92d9-6fdad3f5a8d5
2,36.61,Manufacture of imitation jewellery,36,d0a5e87f-b179-488d-8692-dd7668cbeef0
2,36.62,Manufacture of brooms and brushes,36,678739ee-9c00-4e71-a08e-25310bbe5df6
2,36.63,Other manufacturing n.e.c.,36,0b7dd208-097e-438e-ac3a-5ad647ee7f8c
2,37.10,Recycling of metal waste and scrap,37,95ac9e0b-761a-4ef7-ac3b-e1c540e42c75
2,37.20,Recycling of non-metal waste and scrap,37,4b78f843-2714-4e25-bf5f-b87a33d3cfd0
2,40.11,Production of electricity,40,69f38e1c-d66d-48e2-84d1-e5bb019609ec
2,40.12,Transmission of electricity,40,1fd87c6f-1783-4f7e-bd2c-b349fd07cf72
2,40.13,Distribution and trade of electricity,40,8d91ec73-6295-4ed1-b780-a944271652dd
2,40.21,Manufacture of gas,40,d62fc1ac-7665-44fb-b4ce-42997157526d
2,40.22,Distribution and trade of gaseous fuels through mains,40,8e474aa3-3744-4632-b60c-81f71e4c1148
2,40.30,Steam and hot water supply,40,134085b2-4195-4941-9fc6-1e764b1b141d
2,41.00,"Collection, purification and distribution of water",41,e48d553f-fa0e-4ee4-965a-fcb16ae7c55e
2,45.11,Demolition and wrecking of buildings; earth moving,45,db302adf-2a04-4ff4-95f3-c2f81f16872d
2,45.12,Test drilling and boring,45,2c34f2a8-6c76-44d9-a979-d9b0b44de27c
2,45.21,General construction of buildings and civil engineering works,45,f53c1823-1c17-4474-bf0d-54dec1f8208e
2,45.22,Erection of roof covering and frames,45,8bbb3250-2071-4447-b0c1-62cdb75ccd17
2,45.23,"Construction of motorways, roads, airfields and sport facilities",45,7f9ef5bb-4a4f-4847-bf7c-84a34a614c8c
2,45.24,Construction of water projects,45,159ba36c-ee66-46bb-b451-d15f325fc155
2,45.25,Other construction work involving special trades,45,c75eebf3-11d1-4436-9057-d948120dc8e1
2,45.31,Installation of electrical wiring and fittings,45,f918d67f-3b09-45d9-8edd-35595c781c01
2,45.32,Insulation work activities,45,be7f8543-0b9f-405e-a4d7-f6adf08e6bb3
2,45.33,Plumbing,45,a099b403-dd5e-4ac3-9070-0cf3ca85efeb
2,45.34,Other building installation,45,3acd71cb-f007-4157-a1c1-c671c383590c
2,45.41,Plastering,45,88c31cc6-beb2-47a7-9208-6f84414f4eb4
2,45.42,Joinery installation,45,b2819784-78a9-45eb-b4e3-80fc708bf006
2,45.43,Floor and wall covering,45,9aadfda8-b5fe-45f0-bc6c-8d4f9fb2f239
2,45.44,Painting and glazing,45,213ef910-0f77-4336-b2c9-1e43197c8829
2,45.45,Other building completion,45,7e6d5c52-3ffb-42d0-8fb7-8f185be44041
2,45.50,Renting of construction or demolition equipment with operator,45,592052f1-0d87-473d-a34a-34145605eb2a
2,50.10,Sale of motor vehicles,50,88fb6fe6-b285-47b1-82f3-c21df72b8406
2,50.20,Maintenance and repair of motor vehicles,50,592b07da-c30c-4ef5-98f9-7b21387506e7
2,50.30,Sale of motor vehicle parts and accessories,50,9443e61e-1ca0-4f0b-9399-5bbf58591fa9
2,50.40,"Sale, maintenance and repair of motorcycles and related parts and accessories",50,71cb0da0-5461-44ad-b59f-43b9d11d529e
2,50.50,Retail sale of automotive fuel,50,1dd140a9-3eb6-408a-ae8f-974c6111bf0c
2,51.11,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods",51,145a81a8-5095-4187-8771-1175a7a09e11
2,51.12,"Agents involved in the sale of fuels, ores, metals and industrial chemicals",51,5c75a5aa-5213-4abf-af65-84faa6e9fe44
2,51.13,Agents involved in the sale of timber and building materials,51,5f805ded-674f-4b77-92c1-2b63ae564a0e
2,51.14,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft",51,66a69507-40d6-4ab3-a649-4ca396944ae2
2,51.15,"Agents involved in the sale of furniture, household goods, hardware and ironmongery",51,f633a69b-8f66-44c0-ac49-b4b66cb864ee
2,51.16,"Agents involved in the sale of textiles, clothing, footwear and leather goods",51,6f9fbe53-3f6c-47b7-acb5-fae9b0b405e0
2,51.17,"Agents involved in the sale of food, beverages and tobacco",51,9d32f192-f435-45b7-a30f-7623bf4ca80f
2,51.18,Agents specialising in the sale of particular products or ranges of products n.e.c.,51,3458a373-334f-448c-9735-92f4ce267f70
2,51.19,Agents involved in the sale of a variety of goods,51,ce612281-1111-463c-985d-18653314f17c
2,51.21,"Wholesale of grain, seeds and animal feeds",51,be208a9e-983d-48c9-970a-765369719106
2,51.22,Wholesale of flowers and plants,51,bc315cf5-c016-4d83-81f3-a00f1d5d15e8
2,51.23,Wholesale of live animals,51,49fdbed4-47e5-4393-bcb7-9e638c3ac9ed
2,51.24,"Wholesale of hides, skins and leather",51,560b5571-31e6-45b7-b296-232372808543
2,51.25,Wholesale of unmanufactured tobacco,51,4458f861-f9bf-4835-8629-8115e27b8636
2,51.31,Wholesale of fruit and vegetables,51,260614d8-6c59-4e1e-81b4-9ad98089a4b8
2,51.32,Wholesale of meat and meat products,51,2cda06db-a2f8-4d58-a832-5353add172d6
2,51.33,"Wholesale of dairy produce, eggs and edible oils and fats",51,1e3e029c-5c1f-4a0e-aaca-29e49a8ce972
2,51.34,Wholesale of alcoholic and other beverages,51,8381325b-40d3-47ba-93b9-6fe5631c99aa
2,51.35,Wholesale of tobacco products,51,1adf9bd4-d30c-427c-82a2-ce23bc3eb8e7
2,51.36,Wholesale of sugar and chocolate and sugar confectionery,51,9ea77e4f-21ae-41e0-8a3b-33418e9d20cd
2,51.37,"Wholesale of coffee, tea, cocoa and spices",51,b13ee85c-2247-480e-a069-a3744edb85c5
2,51.38,"Wholesale of other food, including fish, crustaceans and molluscs",51,b5d1b348-c875-44fc-ab9b-4746b214c151
2,51.39,"Non-specialised wholesale of food, beverages and tobacco",51,d22ace4b-71f1-44a6-98cc-f265cc13c35a
2,51.41,Wholesale of textiles,51,3f8ffd97-9f97-46d3-9928-8517a647e1c8
2,51.42,Wholesale of clothing and footwear,51,376b1334-0a75-4fc7-b17b-d8b554dd718b
2,51.43,Wholesale of electrical household appliances and radio and television goods,51,fd469b42-1976-4680-9edd-9f0b2dca172c
2,51.44,"Wholesale of china and glassware, wallpaper and cleaning materials",51,4a9fc67a-391e-43ba-acd5-93c6073f36a0
2,51.45,Wholesale of perfume and cosmetics,51,3cfef7cd-68ef-4b31-aee6-d78fc4e59375
2,51.46,Wholesale of pharmaceutical goods,51,b284c0ba-85af-4989-afd6-f97b7eb6d8b6
2,51.47,Wholesale of other household goods,51,4ec4f3d6-6beb-40b2-a344-a0579eece4f8
2,51.51,"Wholesale of solid, liquid and gaseous fuels and related products",51,aef760aa-4d80-4e3b-a29e-3843b767107f
2,51.52,Wholesale of metals and metal ores,51,9a5ec3d4-09e7-4909-9e77-3f079c38e57a
2,51.53,"Wholesale of wood, construction materials and sanitary equipment",51,7dcf5659-3e29-4c03-bf6d-562c20e176cc
2,51.54,"Wholesale of hardware, plumbing and heating equipment and supplies",51,f0164a92-91c0-48c1-9237-91cf5b168e18
2,51.55,Wholesale of chemical products,51,a5507d70-08c5-4f9e-957d-f8d4362fda16
2,51.56,Wholesale of other intermediate products,51,e49f17f5-f1f6-428d-8a59-d5c2ac42aa81
2,51.57,Wholesale of waste and scrap,51,55062b0f-583c-47e3-b12e-936ad667f7d7
2,51.81,Wholesale of machine tools,51,002e3f42-bcfe-496c-8d0b-38b023926b5e
2,51.82,"Wholesale of mining, construction and civil engineering machinery",51,17c3a383-3466-4402-872b-c632a0a15196
2,51.83,Wholesale of machinery for the textile industry and of sewing and knitting machines,51,c9d036db-bcae-4b17-83ff-03ef30a5310d
2,51.84,"Wholesale of computers, computer peripheral equipment and software",51,29a83176-7b40-4116-817a-9e16b1b755af
2,51.85,Wholesale of other office machinery and equipment,51,6a1687d3-578b-4883-86ba-2e0b65932b63
2,51.86,Wholesale of other electronic parts and equipment,51,08b905a2-305d-45c2-8a30-ac18031820ba
2,51.87,"Wholesale of other machinery for use in industry, trade and navigation",51,cc10e847-adc4-403e-8293-f26a7e1f311f
2,51.88,"Wholesale of agricultural machinery and accessories and implements, including tractors",51,e9e88d79-f8ae-4098-89eb-0b624034878f
2,51.90,Other wholesale,51,457996f6-c2eb-47fc-ba27-3f3b085efd22
2,52.11,"Retail sale in non-specialised stores with food, beverages or tobacco predominating",52,03cb6885-0d8f-4702-9a9a-975768fe7fe7
2,52.12,Other retail sale in non-specialised stores,52,b5168d5f-0df4-4b15-8cb9-47a760481e71
2,52.21,Retail sale of fruit and vegetables,52,4d1cd8b6-9fda-4691-a21d-6d930c31aee5
2,52.22,Retail sale of meat and meat products,52,677ad5db-8b84-4f16-9928-7af0a8f01678
2,52.23,"Retail sale of fish, crustaceans and molluscs",52,e76c1ac1-77db-494f-acab-b91a3d8e0e02
2,52.24,"Retail sale of bread, cakes, flour confectionery and sugar confectionery",52,d8d433c6-496b-4430-a650-7225feb8f567
2,52.25,Retail sale of alcoholic and other beverages,52,c733028e-cb7d-4f78-b774-765bd9f61eb4
2,52.26,Retail sale of tobacco products,52,803f6654-0466-4a73-9451-fa3ee002548f
2,52.27,"Other retail sale of food, beverages and tobacco in specialised stores",52,95997928-ab02-4cee-bc22-dceb6165ed2f
2,52.31,Dispensing chemists,52,df2a54bd-2a78-4e14-a83f-1d7d8f5f8876
2,52.32,Retail sale of medical and orthopaedic goods,52,8b6f4ca9-b176-4661-bbb1-bc3679c4b375
2,52.33,Retail sale of cosmetic and toilet articles,52,4de8b56c-254c-4f3d-aa74-002e282863fc
2,52.41,Retail sale of textiles,52,d2ed1015-12f5-40f0-bdf8-9b0a8145db66
2,52.42,Retail sale of clothing,52,7bebeb5e-17e4-434e-abeb-be1c00277e1f
2,52.43,Retail sale of footwear and leather goods,52,f42de48f-f8e7-463f-ae6f-511f3bd5b55e
2,52.44,"Retail sale of furniture, lighting equipment and household articles n.e.c.",52,42441c7d-bf59-4f8c-ad6b-9cb6fcc1c0df
2,52.45,Retail sale of electrical household appliances and radio and television goods,52,69428132-1bde-4502-a382-f4c29d171cb0
2,52.46,"Retail sale of hardware, paints and glass",52,1f94da55-9cca-4a83-af1c-75b960df9634
2,52.47,"Retail sale of books, newspapers and stationery",52,b2f9bebc-6c80-49a2-a3be-2197f7785909
2,52.48,Other retail sale in specialised stores,52,6981d6fa-13dc-47e9-ac32-ede786610dbe
2,52.50,Retail sale of second-hand goods in stores,52,25c9318e-ebc9-477b-913a-f9deb54dd572
2,52.61,Retail sale via mail order houses,52,2a244025-1844-42c5-b1de-99294d730b16
2,52.62,Retail sale via stalls and markets,52,6d431aea-852f-4db9-bc78-a97eeec65ac0
2,52.63,Other non-store retail sale,52,3800684d-415a-44d9-a4ec-6a8d350ac17d
2,52.71,"Repair of boots, shoes and other articles of leather",52,fdf35880-bb17-414f-90bb-cc865115b654
2,52.72,Repair of electrical household goods,52,7afa2802-d114-4e0e-901c-2eed9580257e
2,52.73,"Repair of watches, clocks and jewellery",52,d3532ad4-2bb9-43c4-a62b-3a7b93601e24
2,52.74,Repair n.e.c.,52,971ab684-998d-4d87-b59b-530a19927506
2,55.10,Hotels,55,cc8d9515-5709-4028-a6ac-532ee1dc128e
2,55.21,Youth hostels and mountain refuges,55,f0802c53-8c96-41b7-8378-ebb844a51d75
2,55.22,"Camping sites, including caravan sites",55,54ec6af0-be97-4229-a8c8-dcf4d49959a9
2,55.23,Other provision of lodgings n.e.c.,55,ab5c6be6-dcd6-431d-9655-b208a0b7f535
2,55.30,Restaurants,55,50a0d870-2f40-44ac-bc30-4d06a4c1f44c
2,55.40,Bars,55,fb9bd5b0-05ce-4728-aa13-c02efbd3bf26
2,55.51,Canteens,55,1171c1dd-f600-4649-acb9-2139ffaacba7
2,55.52,Catering,55,2027a459-d574-4db3-84e1-d394d644ccdb
2,60.10,Transport via railways,60,9cd957a9-4951-4939-88cd-5c9892d4275e
2,60.21,Other scheduled passenger land transport,60,634970ab-52dc-49d1-8d62-2f544fab269d
2,60.22,Taxi operation,60,a2b2ae8a-e12c-4880-836b-4ddeb9ebe2e0
2,60.23,Other land passenger transport,60,93cd61b1-65f5-4932-adc8-c7d7292cd137
2,60.24,Freight transport by road,60,b5df44a8-fca2-4012-b8e4-5851bad05912
2,60.30,Transport via pipelines,60,5c038e8d-aab6-440b-b67c-627da1eb51aa
2,61.10,Sea and coastal water transport,61,7dd74344-b1f8-41c0-9296-1440ef1907fe
2,61.20,Inland water transport,61,dc353ad1-bf85-485b-a969-189633dcdf52
2,62.10,Scheduled air transport,62,262315b7-4b45-4d01-9734-f18e5b579f36
2,62.20,Non-scheduled air transport,62,0805c649-8aab-4195-b921-abbe7e055c6b
2,62.30,Space transport,62,c4527566-19f0-4370-bb5a-3a1b4c9e1230
2,63.11,Cargo handling,63,f8bce4e7-cab3-4026-b9c0-1741c941935f
2,63.12,Storage and warehousing,63,7642ae99-413f-4040-b68b-d04acd1a4430
2,63.21,Other supporting land transport activities,63,1389e00c-389a-4cc2-a898-b1ae21fb82af
2,63.22,Other supporting water transport activities,63,9a6a5a68-0629-481a-a8cb-bfee0b823953
2,63.23,Other supporting air transport activities,63,ae86ef7b-a872-415f-862d-067a5043528a
2,63.30,Activities of travel agencies and tour operators; tourist assistance activities n.e.c.,63,4748f839-794b-4b95-bce8-b3b4d4ae350e
2,63.40,Activities of other transport agencies,63,d19450ab-fb44-4479-b4bd-1673f24dfe37
2,64.11,National post activities,64,c6cb0482-2dea-4942-a3c2-bb6aac283536
2,64.12,Courier activities other than national post activities,64,36843f8e-f318-47f4-b1fb-d8014645c38d
2,64.20,Telecommunications,64,8332e351-1811-4584-8881-d596fbce479e
2,65.11,Central banking,65,39d42f50-cacc-4c31-8671-67508de659ac
2,65.12,Other monetary intermediation,65,8d9002ea-246b-4add-a9d8-d3aef14a49ea
2,65.21,Financial leasing,65,5e569c7e-9a45-4f22-8a4f-624b5abfbb45
2,65.22,Other credit granting,65,90298a7d-5ea8-450b-8d5f-bd61bc93f7cd
2,65.23,Other financial intermediation n.e.c.,65,f2215bb7-0f78-4440-bd48-ea440c4b914a
2,66.01,Life insurance,66,1248d8ce-29ef-4058-81d8-1107a527a999
2,66.02,Pension funding,66,32ac17ae-9530-4265-b3d3-778ee28c7ae0
2,66.03,Non-life insurance,66,e2be1071-7157-4566-9939-49d7fab0b747
2,67.11,Administration of financial markets,67,baee5f5b-488b-4e1b-82dc-0f891dc7df28
2,67.12,Security broking and fund management,67,f5330004-af4b-4e8b-b207-09277d22e7ad
2,67.13,Activities auxiliary to financial intermediation n.e.c.,67,af498820-e6e7-4cc9-af04-cad35e1a7cf5
2,67.20,Activities auxiliary to insurance and pension funding,67,ebe781c9-f8da-4180-8775-c40e2043031f
2,70.11,Development and selling of real estate,70,dee94dc7-ca7a-459f-855f-52a72946221a
2,70.12,Buying and selling of own real estate,70,7c63ba73-1b2f-4c9c-8270-e54714bd4630
2,70.20,Letting of own property,70,cd0ca31a-ba2d-48d0-934c-bbb49d44900c
2,70.31,Real estate agencies,70,a2b0c269-9658-41c5-beeb-0fc3310b4a9a
2,70.32,Management of real estate on a fee or contract basis,70,b444bfba-c415-481f-be7f-8cc7f093055f
2,71.10,Renting of automobiles,71,cb9b745b-17b4-4b22-be10-74d07d7b3098
2,71.21,Renting of other land transport equipment,71,fb3f0358-b746-4096-84a5-b6cf942042dd
2,71.22,Renting of water transport equipment,71,7280f5fd-e20f-4f3a-a453-333457a8e298
2,71.23,Renting of air transport equipment,71,921351d1-6b76-4dc9-84a2-a730a665fc4f
2,71.31,Renting of agricultural machinery and equipment,71,d618dd07-e324-488d-bfc2-758b686ee22b
2,71.32,Renting of construction and civil engineering machinery and equipment,71,5ea24f1f-7af2-4ff4-94ee-24bdb7077395
2,71.33,"Renting of office machinery and equipment, including computers",71,a68bda0b-169a-45fa-ac34-ef5d139a751b
2,71.34,Renting of other machinery and equipment n.e.c.,71,e3e75d98-9638-44f3-aeb0-4831854163e6
2,71.40,Renting of personal and household goods n.e.c.,71,29882a94-450b-4099-9267-b63566a34aa6
2,72.10,Hardware consultancy,72,f92c12c4-6d91-475f-91d6-447ba94f50c3
2,72.21,Publishing of software,72,06099dc3-8dba-4f1a-8783-b3086a9623c8
2,72.22,Other software consultancy and supply,72,75bfc0b4-530e-41f5-b8d7-8ac278d1f288
2,72.30,Data processing,72,fc02433a-ce16-4fe8-84ef-446da1ad5ff2
2,72.40,Database activities,72,e91a7dfa-7394-4e57-bdbb-074659af07e8
2,72.50,"Maintenance and repair of office, accounting and computing machinery",72,e0d500f1-0f27-49cd-b4a7-cb0e7dfe2d21
2,72.60,Other computer related activities,72,9919f980-6cce-48f3-9bd2-338154cd04ca
2,73.10,Research and experimental development on natural sciences and engineering,73,2fbb9024-26ac-417f-af2b-5edd8d495b32
2,73.20,Research and experimental development on social sciences and humanities,73,59bc13da-970e-477c-9d97-5a6ae8482a29
2,74.11,Legal activities,74,b958adc0-8af2-4111-b8cc-441ff9d85aa0
2,74.12,"Accounting, book-keeping and auditing activities; tax consultancy",74,9a2d9b7f-ad6a-46b2-8878-1872e9d57661
2,74.13,Market research and public opinion polling,74,ea5e0ce3-543d-4812-9bca-11b4c67bba9b
2,74.14,Business and management consultancy activities,74,8669c59e-1765-4db0-a6b6-1f6e9136b2cc
2,74.15,Management activities of holding companies,74,5154bb6a-d988-4348-b738-cd2a83b0c65d
2,74.20,Architectural and engineering activities and related technical consultancy,74,48435c16-761e-4064-a1c5-82b866bb4c8c
2,74.30,Technical testing and analysis,74,0f301d46-de66-4d6d-8ff4-5ce75e93e031
2,74.40,Advertising,74,c11856ff-7635-4561-bd81-3417cb863aee
2,74.50,Labour recruitment and provision of personnel,74,490c7c2a-5bf0-44b3-8b37-470c93c80ef4
2,74.60,Investigation and security activities,74,edce3edc-6d54-4477-8c35-61374b0363f1
2,74.70,Industrial cleaning,74,445563f5-154f-4516-9383-bc3cd4ebc291
2,74.81,Photographic activities,74,189ba102-d3ab-45c5-a3b9-747292b83f64
2,74.82,Packaging activities,74,909145b1-6e29-4200-b7d9-4588d8b0512f
2,74.85,Secretarial and translation activities,74,d09f45fc-e447-4098-8ec0-06b16b814771
2,74.86,Call centre activities,74,c844a684-85b9-4182-9f75-b0ef7ee563b0
2,74.87,Other business activities n.e.c.,74,232e464d-a655-462b-85ec-ff23364c4b19
2,75.11,General (overall) public service activities,75,5f85b392-40e6-43ef-970b-d5fc456bea19
2,75.12,"Regulation of the activities of agencies that provide health care, education, cultural services and other social services, excluding social security",75,e7ec9409-ff98-4f31-8c28-41a853f2f9c0
2,75.13,Regulation of and contribution to more efficient operation of business,75,a7dab969-772c-4a7d-a38f-f9aab5cfc66b
2,75.14,Supporting service activities for the government as a whole,75,2711850d-2bff-4a26-9582-dd65628b4858
2,75.21,Foreign affairs,75,c462cd8a-51e9-4c8a-8d10-8b8ee5d3dff8
2,75.22,Defence activities,75,3bd3a078-32e8-461a-8afe-fc2774e4cea5
2,75.23,Justice and judicial activities,75,548c34f0-37d8-4174-89c1-f003b7dcbf7d
2,75.24,"Public security, law and order activities",75,e4064423-a4d6-42d9-b1b4-2052792cb67d
2,75.25,Fire service activities,75,e9494686-2822-4a6b-8fcb-63e79c86b04a
2,75.30,Compulsory social security activities,75,2c9247eb-7ec0-4409-a795-a6b799ee94b0
2,80.10,Primary education,80,b53ec670-d2ba-41e0-a034-4efe94d8b191
2,80.21,General secondary education,80,4acb6c62-3d24-48c8-b79c-94a72f445467
2,80.22,Technical and vocational secondary education,80,e0373fb5-11e0-40db-9024-a6dd4e9f45f1
2,80.30,Higher education,80,c1eec8c5-6d7f-442b-b374-6bf60360a9f4
2,80.41,Driving school activities,80,5add290f-3311-4e55-8585-fc3e9b5fd4ae
2,80.42,Adult and other education n.e.c.,80,155f5195-ae21-4c34-88c2-0bcf1c86c54d
2,85.11,Hospital activities,85,052af663-9a56-4799-9945-b2bd9f9a2a8a
2,85.12,Medical practice activities,85,1c5dc95f-84fa-4388-976a-3f8c7ce4c3b0
2,85.13,Dental practice activities,85,d10a331b-9670-47bc-9d57-c747b9a6ce6d
2,85.14,Other human health activities,85,4962a58f-846c-4d15-ac69-07f83df8d5a9
2,85.20,Veterinary activities,85,ffdb2e9e-c7e2-4fe7-bb07-7b8ceac21995
2,85.31,Social work activities with accommodation,85,c63a545e-8c48-49dd-9893-ee75809ef3c1
2,85.32,Social work activities without accommodation,85,397b7a5e-d464-470e-998c-ff2eebe2f28e
2,90.01,Collection and treatment of sewage,90,bb02875c-1f46-4786-929c-2e2a6dc98c7f
2,90.02,Collection and treatment of other waste,90,bea71066-9345-41e3-a6e5-dc31805eb38d
2,90.03,"Sanitation, remediation and similar activities",90,42b1e45d-e476-41fa-9a64-bef46e8c8197
2,91.11,Activities of business and employers' organizations,91,50fe543f-8e45-407a-99b5-c3a881eda38c
2,91.12,Activities of professional organizations,91,128e2c88-c1fb-4dd5-97f9-49c3af9b2ec1
