flowobject_from,flowobject_to,classification_from,classification_to,comment,prefixed_id,skos_uri
fi_16320,08992210,bonsai,prodcom_total_2_0,one-to-many correspondence,8723c289-7f08-4324-81f2-4a571c6b8361,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16330,08113010,bonsai,prodcom_total_2_0,one-to-many correspondence,61acb9a0-5db0-48c7-bca6-fa41b0a51791,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16330,08113030,bonsai,prodcom_total_2_0,one-to-many correspondence,7e8971c6-2419-4ac2-8100-eeacc2ab0df9,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16390,08992910,bonsai,prodcom_total_2_0,one-to-many correspondence,b78335cf-1f03-4d5a-9af4-d5c33d1f073b,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16,08992920,bonsai,prodcom_total_2_0,one-to-one correspondence,8e7f2a52-dcf6-4b3c-ade8-3a3bb3fb5e59,http://www.w3.org/2004/02/skos/core#exactMatch
fi_16390,08992913,bonsai,prodcom_total_2_0,one-to-many correspondence,67338ff5-274b-4bc5-9bf1-fe97a7b3c4be,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16390,08992914,bonsai,prodcom_total_2_0,one-to-many correspondence,601c275c-4083-4a34-87ff-e6657fac2c0d,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16390,08992915,bonsai,prodcom_total_2_0,one-to-many correspondence,d28e4ec6-f2e9-4948-bb9f-7dfb2ec7b08d,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_21519,13101000,bonsai,prodcom_total_2_0,many-to-one correspondence,eccb2d4d-2057-49aa-a374-52fd4c7c3cf2,http://www.w3.org/2004/02/skos/core#broadMatch
fi_21529,13101000,bonsai,prodcom_total_2_0,many-to-one correspondence,8b62a1c3-38c0-4bb3-96a1-3287114b6997,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26130,13102200,bonsai,prodcom_total_2_0,one-to-one correspondence,2b98b172-355b-428d-8a0d-adfd455fe3fd,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26140,13102300,bonsai,prodcom_total_2_0,one-to-one correspondence,75a1f1d0-56c2-420a-bda8-7b57ecc13cc4,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26150,13102400,bonsai,prodcom_total_2_0,one-to-one correspondence,df185b14-1d0b-4b32-a2c2-44b2b71e8876,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26160,13102500,bonsai,prodcom_total_2_0,one-to-one correspondence,ddd2a295-3bfc-4e69-b98d-f829af524268,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26190,13102900,bonsai,prodcom_total_2_0,one-to-one correspondence,3e20a22a-cb9f-4333-af13-186f2ecb941b,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26210,13103100,bonsai,prodcom_total_2_0,one-to-one correspondence,cfcf963e-386f-4d75-8671-f57ca692ef71,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26220,13103200,bonsai,prodcom_total_2_0,one-to-one correspondence,40b4157c-a861-4b7e-92df-b783626d2705,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26310,13104010,bonsai,prodcom_total_2_0,one-to-many correspondence,20dbdd63-35ea-4da1-9f5b-328a9ed0af53,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26310,13104030,bonsai,prodcom_total_2_0,one-to-many correspondence,e81fa047-75d7-40a9-8fa4-b4297ff27829,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26310,13104050,bonsai,prodcom_total_2_0,one-to-many correspondence,9cfe74f9-e6a1-4de9-8ddb-8bd726988324,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26320,13105010,bonsai,prodcom_total_2_0,many-to-many correspondence,be943ebf-6d66-45e5-b07c-c9800c29f610,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26320,13105030,bonsai,prodcom_total_2_0,many-to-many correspondence,86a75cd8-95af-4665-9e36-24f4abaf0c08,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26330,13105010,bonsai,prodcom_total_2_0,many-to-many correspondence,9e5705ff-1a3d-45b2-900e-14fdf4e7d26d,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26330,13105030,bonsai,prodcom_total_2_0,many-to-many correspondence,9e1b8cad-3c99-4499-91f2-9af89ea224f0,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26340,13105010,bonsai,prodcom_total_2_0,many-to-many correspondence,fde29176-f824-45fb-9cb4-25bc13f033f1,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26340,13105030,bonsai,prodcom_total_2_0,many-to-many correspondence,0bd75a63-616a-4152-b9f5-807fb798a81d,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26340,13105050,bonsai,prodcom_total_2_0,one-to-many correspondence,574e644e-e208-47ed-af87-15a7372b3c97,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26350,13106200,bonsai,prodcom_total_2_0,one-to-one correspondence,129fccf6-dc1b-4487-8934-5809f8375ce3,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26360,131061Z1,bonsai,prodcom_total_2_0,many-to-many correspondence,ae3d9a5e-ef7f-42e6-8858-4d0d4d062977,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106133,bonsai,prodcom_total_2_0,many-to-many correspondence,0d1e4b77-3a8f-4ebf-8f30-b5ed001cb391,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106135,bonsai,prodcom_total_2_0,many-to-many correspondence,09c35c9c-9277-4ac7-8e6f-ea7307802f06,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106132,bonsai,prodcom_total_2_0,many-to-many correspondence,3569c971-4ba3-49c5-948c-46bfc5ba9b5a,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,131061Z2,bonsai,prodcom_total_2_0,many-to-many correspondence,5b2ea94a-6056-4f4f-ae9e-259dbe09a9a5,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106153,bonsai,prodcom_total_2_0,many-to-many correspondence,6525491f-c942-4e52-a760-5c15550b15d0,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106155,bonsai,prodcom_total_2_0,many-to-many correspondence,77e60e5c-9c14-4c69-a03e-6e7a27e4d73f,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106152,bonsai,prodcom_total_2_0,many-to-many correspondence,73cbd8b5-38b4-4f5a-8de8-56e87b6b7ec7,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106160,bonsai,prodcom_total_2_0,many-to-many correspondence,a1cdabfc-1903-4a72-8060-f543a2c83a7f,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,131061Z1,bonsai,prodcom_total_2_0,many-to-many correspondence,c69bc8ce-f557-44ad-a1f0-7709c3e8ee71,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106133,bonsai,prodcom_total_2_0,many-to-many correspondence,d1759914-2834-43f7-88b6-e78803d900b2,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106135,bonsai,prodcom_total_2_0,many-to-many correspondence,51907e86-558e-4015-ab29-0a06a610939a,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106132,bonsai,prodcom_total_2_0,many-to-many correspondence,47ddd51f-9049-4ef7-94e7-e72d8de04857,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,131061Z2,bonsai,prodcom_total_2_0,many-to-many correspondence,f0a19bed-f625-40df-afa6-e13cb6521542,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106153,bonsai,prodcom_total_2_0,many-to-many correspondence,a56c981e-e257-4044-a2b1-d3ae54d85c27,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106155,bonsai,prodcom_total_2_0,many-to-many correspondence,b92ca040-f9c7-4a46-9cc9-b66ae457cd33,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106152,bonsai,prodcom_total_2_0,many-to-many correspondence,a5e7cbc9-da63-4987-a152-852bc962801e,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106160,bonsai,prodcom_total_2_0,many-to-many correspondence,f281640b-9917-4362-9435-69799f7e70c2,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26410,13108510,bonsai,prodcom_total_2_0,one-to-many correspondence,267f1cf6-57ba-4e52-8fdf-36171923acd0,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26410,13108550,bonsai,prodcom_total_2_0,one-to-many correspondence,c138f055-dc05-41bf-abaa-1b01fe3d2365,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26421,13108110,bonsai,prodcom_total_2_0,one-to-many correspondence,bddd36b0-6908-482a-bd72-276fdb607155,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26421,13108130,bonsai,prodcom_total_2_0,one-to-many correspondence,2f05eb77-1b2d-450d-8e35-432f82e6fbc3,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26422,13108150,bonsai,prodcom_total_2_0,one-to-one correspondence,5d79299d-d097-437f-adc3-255bd8e1212c,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26430,13108210,bonsai,prodcom_total_2_0,one-to-many correspondence,446e29ad-0a26-4d5a-a715-7e338b905d25,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26430,13108250,bonsai,prodcom_total_2_0,one-to-many correspondence,2c18245f-48ca-4c93-97d8-b2669e7edd8e,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,13108320,bonsai,prodcom_total_2_0,one-to-many correspondence,af27d5da-7323-4ec0-86e2-d9a233f6d372,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,13108333,bonsai,prodcom_total_2_0,one-to-many correspondence,875744cf-b979-44dc-99c8-db1bf7b412d7,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,13108336,bonsai,prodcom_total_2_0,one-to-many correspondence,ed5abe5b-4572-4909-b04f-d619b1e1f8b6,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,131083Z0,bonsai,prodcom_total_2_0,one-to-many correspondence,1faf6b0e-37c9-4c95-9885-d6c5ac37dbc5,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,13108340,bonsai,prodcom_total_2_0,one-to-many correspondence,2ebc806c-0abc-4767-8882-0b929bc55eb5,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,13108380,bonsai,prodcom_total_2_0,one-to-many correspondence,ff6a5b7b-bc56-4ff4-9026-c60ffe6c205e,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,13108390,bonsai,prodcom_total_2_0,one-to-many correspondence,feebbffb-7f78-4d4b-a53a-e7fc09141bdd,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26450,13108410,bonsai,prodcom_total_2_0,many-to-one correspondence,2c0d1c1d-bd8d-4cf8-8197-d1f2942528f3,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26461,13108410,bonsai,prodcom_total_2_0,many-to-one correspondence,4d3de732-c9ca-4ff8-888f-487a503318d7,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26462,13108430,bonsai,prodcom_total_2_0,one-to-one correspondence,dd8473b9-cf2f-491f-96dd-08f6f61fe259,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26520,13201230,bonsai,prodcom_total_2_0,many-to-one correspondence,4ceecfec-b3a6-497c-9b20-416131b2e5a1,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26530,13201260,bonsai,prodcom_total_2_0,many-to-one correspondence,5e568a0f-8b97-45a0-8374-095640605c69,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26540,13201230,bonsai,prodcom_total_2_0,many-to-many correspondence,14d46ec0-8343-465e-aff2-54f6e574a7b6,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26540,13201260,bonsai,prodcom_total_2_0,many-to-many correspondence,4e23772a-4d93-4b85-afb7-9ae0419aab6a,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26550,13201260,bonsai,prodcom_total_2_0,many-to-one correspondence,aec7610e-3649-41ec-a32e-09fea2377a5a,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26560,13201330,bonsai,prodcom_total_2_0,one-to-many correspondence,e1a6d49f-441f-4149-b8a3-0a167cebbeb6,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26560,13201360,bonsai,prodcom_total_2_0,one-to-many correspondence,03b18eda-fb93-4f8a-bcdf-963c1328706b,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26570,13201400,bonsai,prodcom_total_2_0,one-to-one correspondence,3a1df0d8-f538-4cc0-9b65-f274ff178711,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26590,13201900,bonsai,prodcom_total_2_0,one-to-one correspondence,7aa4a18a-dbf0-47c0-8425-5c0f01e21a6a,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26610,132020Z1,bonsai,prodcom_total_2_0,many-to-many correspondence,a8beaa8d-e939-4194-8adf-8086f9988336,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26610,13202014,bonsai,prodcom_total_2_0,many-to-many correspondence,2d7b63a8-2157-41ee-8837-a92cd3b6f9be,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26610,13202017,bonsai,prodcom_total_2_0,many-to-many correspondence,fa4abc8b-eb37-4981-9860-906a7958ee97,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26610,13202019,bonsai,prodcom_total_2_0,many-to-many correspondence,a6833d1b-6f22-48df-8d99-30a17997e9fd,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26610,132020Z3,bonsai,prodcom_total_2_0,many-to-many correspondence,56f0d5ec-519c-4a97-8b50-ff2660d224ea,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26610,13202074,bonsai,prodcom_total_2_0,many-to-many correspondence,02f897ee-70a0-4c84-b30a-dfcfe3ef4cc2,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26610,13202072,bonsai,prodcom_total_2_0,many-to-many correspondence,7725ed25-645a-4b23-9754-1591cb2469f4,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26610,13202079,bonsai,prodcom_total_2_0,many-to-many correspondence,aa6c574c-eb95-43d9-a875-4e0bd3691ab1,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26610,13202031,bonsai,prodcom_total_2_0,many-to-many correspondence,18737ab4-bfdf-495a-af50-e6b5557c69f1,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26620,132020Z2,bonsai,prodcom_total_2_0,many-to-many correspondence,a35c3d95-47d6-4ff4-b7e8-2f8d3052474f,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26620,13202042,bonsai,prodcom_total_2_0,many-to-many correspondence,d749663a-63d8-43f2-9788-965fbca59075,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26620,13202044,bonsai,prodcom_total_2_0,many-to-many correspondence,9264606a-d91a-46e6-8660-0a53d63bdbe3,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26620,13202049,bonsai,prodcom_total_2_0,many-to-many correspondence,60c2ea38-2b77-4e4a-b82f-372a84a7976a,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26620,132020Z3,bonsai,prodcom_total_2_0,many-to-many correspondence,9000a07f-2781-43dc-94ff-22d2fdd8a565,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26620,13202074,bonsai,prodcom_total_2_0,many-to-many correspondence,e2545778-f387-46cf-8912-35e2e142a2f9,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26620,13202072,bonsai,prodcom_total_2_0,many-to-many correspondence,bb7c367e-b6f4-4383-8a0c-c06c3c5e041f,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26620,13202079,bonsai,prodcom_total_2_0,many-to-many correspondence,fe96d49c-103b-4847-a1be-8cc0e4635956,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,132020Z1,bonsai,prodcom_total_2_0,many-to-many correspondence,693ef39f-2fa2-419d-8908-d166e3151789,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,13202014,bonsai,prodcom_total_2_0,many-to-many correspondence,c1943494-9177-44c9-b55b-1164e59deafd,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,13202017,bonsai,prodcom_total_2_0,many-to-many correspondence,0d581082-1de5-4da2-a95a-4cb73c01855b,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,13202019,bonsai,prodcom_total_2_0,many-to-many correspondence,43b69462-1d77-43a9-8c8d-f1cb9d8c60dc,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,132020Z3,bonsai,prodcom_total_2_0,many-to-many correspondence,20454860-7586-4e54-866b-5b501297ac43,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,13202074,bonsai,prodcom_total_2_0,many-to-many correspondence,3abdf8e3-3eb3-4279-aefd-109a6935d7c3,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,13202072,bonsai,prodcom_total_2_0,many-to-many correspondence,a87afaca-ca4b-48e0-a359-e7f12d9aded5,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,13202079,bonsai,prodcom_total_2_0,many-to-many correspondence,5044a489-628c-45e2-99d6-611a15c6540b,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,13202031,bonsai,prodcom_total_2_0,many-to-many correspondence,0d929e17-5ad5-4235-b0d3-e4520ece0982,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,132020Z2,bonsai,prodcom_total_2_0,many-to-many correspondence,ea8932b4-e2fc-4c61-b494-cbc0aed93901,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,13202042,bonsai,prodcom_total_2_0,many-to-many correspondence,7245a8aa-7a1f-431b-8c8e-bf8a7adae140,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,13202044,bonsai,prodcom_total_2_0,many-to-many correspondence,f98024a8-9925-4d49-b6ab-4abc2c3e6981,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26630,13202049,bonsai,prodcom_total_2_0,many-to-many correspondence,970c5bf8-77dd-4c64-b75a-cd28de9e9e4c,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,132020Z1,bonsai,prodcom_total_2_0,many-to-many correspondence,56eba908-c1d1-4944-b264-c513cf276cae,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,13202014,bonsai,prodcom_total_2_0,many-to-many correspondence,c111018a-1fd7-4eef-8b54-4d9aa3ab814b,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,13202017,bonsai,prodcom_total_2_0,many-to-many correspondence,275248ff-bf28-4ce2-a322-590a44755f36,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,13202019,bonsai,prodcom_total_2_0,many-to-many correspondence,74d91892-f126-4cc0-9735-b5c9dd6c0b9a,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,132020Z3,bonsai,prodcom_total_2_0,many-to-many correspondence,bf395bb7-207e-40e3-a8b2-9be51c50d719,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,13202074,bonsai,prodcom_total_2_0,many-to-many correspondence,66afc259-d0f2-4834-8915-0b9642284841,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,13202072,bonsai,prodcom_total_2_0,many-to-many correspondence,8d591f84-a633-4628-bbe4-72d508c8d8de,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,13202079,bonsai,prodcom_total_2_0,many-to-many correspondence,288167d1-d747-415b-ba14-6e07e4879b10,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,132020Z2,bonsai,prodcom_total_2_0,many-to-many correspondence,fa047453-7892-4455-9d21-56dd1823c34a,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,13202042,bonsai,prodcom_total_2_0,many-to-many correspondence,e4af35da-ceaa-4015-8e68-354ec45d1dda,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,13202044,bonsai,prodcom_total_2_0,many-to-many correspondence,5c74dd66-c200-4718-a204-7085b81aa16e,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26690,13202049,bonsai,prodcom_total_2_0,many-to-many correspondence,d51d37d7-522b-48cc-a1bc-65fdd2e4b6e3,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26720,13203150,bonsai,prodcom_total_2_0,many-to-many correspondence,0eb7ad4a-2141-47ab-803e-9ac17692b360,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26720,13203170,bonsai,prodcom_total_2_0,many-to-many correspondence,be66743d-5c7d-48c2-bc1b-b02c4c89a05a,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26730,13203150,bonsai,prodcom_total_2_0,many-to-many correspondence,a53aeb36-c833-4996-920b-87eaabfcb699,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26730,13203170,bonsai,prodcom_total_2_0,many-to-many correspondence,bc6ddae7-6f86-48de-b203-2504a72b8fdb,http://www.w3.org/2004/02/skos/core#relatedMatch
