flowobject_from,flowobject_to,classification_from,classification_to,comment,prefixed_id,skos_uri
C26,fi_3858,cpa_2008,bonsai,one-to-many correspondence,b38714eb-17d4-42c0-8926-22a4270ff3d8,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_45142,cpa_2008,bonsai,one-to-many correspondence,19ea1bd4-fca8-44b7-be72-ba867016fd37,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_452,cpa_2008,bonsai,one-to-many correspondence,2ad2e4f5-24d7-4726-bcf9-7ff3f0c06693,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_46921,cpa_2008,bonsai,one-to-many correspondence,b340ea2c-b8a8-448a-bff8-7ff21a2f907e,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_47130,cpa_2008,bonsai,one-to-many correspondence,d6b27320-eee0-433c-8af1-86fc8f88de2c,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_47140,cpa_2008,bonsai,one-to-many correspondence,fd6658ce-831a-4e0c-b8cc-fc2875a226a5,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_47150,cpa_2008,bonsai,one-to-many correspondence,7264ee32-281c-4b15-9a94-463bfe81ea1e,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_47160,cpa_2008,bonsai,one-to-many correspondence,8a33c102-0f73-4a0a-87a6-e36030f1209f,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_47173,cpa_2008,bonsai,one-to-many correspondence,fc170f3f-f247-45fa-bac5-8b6adb831e20,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_4721,cpa_2008,bonsai,one-to-many correspondence,e474bcad-7bb3-4122-b93f-39d5f1b2c08a,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_4722,cpa_2008,bonsai,one-to-many correspondence,9a2a998b-d45e-45e0-a15a-854e77c2c6cc,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_4731,cpa_2008,bonsai,one-to-many correspondence,9dff397c-0e9c-4c84-88d5-cdf7e2dd571f,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_47321,cpa_2008,bonsai,one-to-many correspondence,dbcfeb29-ef17-4e24-a8b6-62c17b8227b4,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_47323,cpa_2008,bonsai,one-to-many correspondence,d9c6c073-bbc0-4b74-aaa2-73298a947842,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_47330,cpa_2008,bonsai,one-to-many correspondence,6040be88-9199-4137-bd1b-c46e7cfd4e8d,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_4740,cpa_2008,bonsai,one-to-many correspondence,d8325b22-5846-48fc-9972-6cdd3e5e2b39,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_475,cpa_2008,bonsai,one-to-many correspondence,fa7a772d-307f-40c2-bd30-6de557835cba,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_479,cpa_2008,bonsai,one-to-many correspondence,c74afdbd-0fd7-4808-bbbc-d232eb64f1b6,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_48110,cpa_2008,bonsai,one-to-many correspondence,e4178e9e-fe63-49a2-be1d-2b38743bfc69,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_48121,cpa_2008,bonsai,one-to-many correspondence,bd1292fe-37ed-43ab-8faa-ac9f15907edf,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_48122,cpa_2008,bonsai,one-to-many correspondence,1691e0d3-863f-4efd-84dc-057a56388e3a,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_482,cpa_2008,bonsai,one-to-many correspondence,b61cd842-9162-4ee7-9014-c8f29a3b1dca,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_48311,cpa_2008,bonsai,one-to-many correspondence,5f4139a6-b2ef-4752-8c17-fb584f9edcc3,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_48314,cpa_2008,bonsai,one-to-many correspondence,08df8cf3-6d8e-4a7e-ba4e-9f02cb8a41d6,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_48315,cpa_2008,bonsai,one-to-many correspondence,7a38a4b9-abf3-4fdc-bf98-53d5cafa9305,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_4832,cpa_2008,bonsai,one-to-many correspondence,d9427603-3b7e-4cb9-b42b-854e1702eff8,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_48351,cpa_2008,bonsai,one-to-many correspondence,0b6cf464-65b6-4094-b21f-a952df45e984,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_48353,cpa_2008,bonsai,one-to-many correspondence,26143335-f8f2-4e0f-975e-8fdca6f1c529,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_48354,cpa_2008,bonsai,one-to-many correspondence,c1fd0ee8-9512-45d3-a8fc-1c234e183181,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_484,cpa_2008,bonsai,one-to-many correspondence,cd5f44b4-8141-4679-833a-ee49b921dbe6,http://www.w3.org/2004/02/skos/core#narrowMatch
C26,fi_88741,cpa_2008,bonsai,one-to-many correspondence,2260ff3a-6ee2-4769-bf44-cc50c8b6b3b8,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_36950,cpa_2008,bonsai,one-to-many correspondence,770fd671-ecb8-4c10-9f5b-5c61bc05c47c,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_36980,cpa_2008,bonsai,one-to-many correspondence,795d17c2-6fef-4d25-8d29-2a40de5498db,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44241,cpa_2008,bonsai,one-to-many correspondence,75739bdb-6510-44eb-af2d-a1e98fde9afe,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44255,cpa_2008,bonsai,one-to-many correspondence,923ec12a-2067-43a3-a293-88744164239a,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44811,cpa_2008,bonsai,one-to-many correspondence,ae5dfb7b-ae83-4a57-a24b-51bfe83d2be4,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44812,cpa_2008,bonsai,one-to-many correspondence,c554a246-b424-4c6e-b3c4-28be29b66e4f,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44813,cpa_2008,bonsai,one-to-many correspondence,582469fc-2d77-4ecf-ace9-004dd47801a6,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44815,cpa_2008,bonsai,one-to-many correspondence,ae174884-9e8a-40d8-8258-f2aa873420ee,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44816,cpa_2008,bonsai,one-to-many correspondence,e8f7d2e0-6dd8-42f9-ad34-fcaeb1faabe8,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44817,cpa_2008,bonsai,one-to-many correspondence,30f03096-4569-4961-a7d9-24f6454dfd5c,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44818,cpa_2008,bonsai,one-to-many correspondence,5f9db0ff-6e4f-4250-aa4c-3f1ca2c24069,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44821,cpa_2008,bonsai,one-to-many correspondence,73a00ba3-fa73-4146-93f5-07767644328a,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44822,cpa_2008,bonsai,one-to-many correspondence,78712411-3ece-453d-9932-f652569b4084,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44824,cpa_2008,bonsai,one-to-many correspondence,e92a1585-d2fb-43d2-a9c9-8f529a140a03,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44826,cpa_2008,bonsai,one-to-many correspondence,4942588d-bd79-46a0-aab6-2164fd62849f,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44831,cpa_2008,bonsai,one-to-many correspondence,76e72185-5aa0-4787-8614-3df5bfca4860,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_44832,cpa_2008,bonsai,one-to-many correspondence,4cf02bde-5a6d-4ded-9629-d2766e55d969,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_461,cpa_2008,bonsai,one-to-many correspondence,e29f4be0-c68b-494e-87d1-3c9e00238a96,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_462,cpa_2008,bonsai,one-to-many correspondence,faff4e33-affc-465f-8e03-46ccc1046f02,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_46310,cpa_2008,bonsai,one-to-many correspondence,846dd3f6-22b3-4809-b69f-3729fb7c1788,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_46320,cpa_2008,bonsai,one-to-many correspondence,141e1d45-0ac4-4f07-9e4b-5c975535e343,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_46340,cpa_2008,bonsai,one-to-many correspondence,71b02efc-2e96-45ae-879a-e65f35ab5b04,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_46350,cpa_2008,bonsai,one-to-many correspondence,19f8d733-88a9-4e92-aa17-94a5b427e66c,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_46360,cpa_2008,bonsai,one-to-many correspondence,22d9bd4f-dee5-4611-acb8-f6b3126fb8f8,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_464,cpa_2008,bonsai,one-to-many correspondence,17527ebe-724d-4923-b152-0492f741b4af,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_46510,cpa_2008,bonsai,one-to-many correspondence,7316fda1-bb5a-433e-ab77-aba16579279f,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_4653,cpa_2008,bonsai,one-to-many correspondence,b49f8af0-ca53-4bd0-9a33-780e5e30e869,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_4654,cpa_2008,bonsai,one-to-many correspondence,5617c421-ed72-4a98-acec-dbebedde1a65,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_46929,cpa_2008,bonsai,one-to-many correspondence,cad86106-afef-46c6-8b7b-1d84aa0e9339,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_46939,cpa_2008,bonsai,one-to-many correspondence,06aa36d7-8221-4ff6-862f-a1614a124b06,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_46940,cpa_2008,bonsai,one-to-many correspondence,837f4ff9-64f4-403d-a548-d551c5f52b4a,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_46950,cpa_2008,bonsai,one-to-many correspondence,1754fe60-0d6b-4107-8378-5091d097984c,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_46960,cpa_2008,bonsai,one-to-many correspondence,8a9d18de-b68f-4208-8793-cd8d5f99db03,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_47110,cpa_2008,bonsai,one-to-many correspondence,49597bee-2ece-41aa-9e3e-17b5fe1ec7d3,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_47120,cpa_2008,bonsai,one-to-many correspondence,a87e1748-88e0-4378-8395-b0dc4b95d47f,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_47171,cpa_2008,bonsai,one-to-many correspondence,c7811525-7517-4858-ac3d-acf4e3dc0b4f,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_47172,cpa_2008,bonsai,one-to-many correspondence,25a3ef89-a656-46d9-92b1-bdb9c81cc58f,http://www.w3.org/2004/02/skos/core#narrowMatch
C27,fi_8875,cpa_2008,bonsai,one-to-many correspondence,476f1247-9368-42fa-a7a0-2a18e3bfc58d,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_38600,cpa_2008,bonsai,one-to-many correspondence,a88a3a5a-881d-4b80-9b21-95c575aae720,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_43110,cpa_2008,bonsai,one-to-many correspondence,57c4acd6-a4f7-4053-9ce6-3ff795f04cb0,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_43134,cpa_2008,bonsai,one-to-many correspondence,6d5676c7-0f30-4081-a866-04603e3b1cde,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_4314,cpa_2008,bonsai,one-to-many correspondence,9cef5d3b-6a7d-416b-918b-5f2661547e8d,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_43151,cpa_2008,bonsai,one-to-many correspondence,4e9278d2-2e43-49f5-b92b-de756807aaca,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_43153,cpa_2008,bonsai,one-to-many correspondence,b71469d5-564e-4501-9862-dba8f33405ff,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_43154,cpa_2008,bonsai,one-to-many correspondence,c652f2fd-ba65-4fc0-8d42-b3adf54ca84b,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_43156,cpa_2008,bonsai,one-to-many correspondence,7db8d8ba-6cd8-4b2c-9a7b-5d41ee4f0992,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_43211,cpa_2008,bonsai,one-to-many correspondence,f17db860-4729-4199-b2e5-dd87f9a5d7d5,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_43219,cpa_2008,bonsai,one-to-many correspondence,8140512b-a1e8-4506-99f3-9ba976d907c6,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_43220,cpa_2008,bonsai,one-to-many correspondence,82e17218-8494-4add-ba5d-35b71d55d619,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_43230,cpa_2008,bonsai,one-to-many correspondence,9d328716-c5ee-4fe5-9c5b-2f56ff10ed82,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_43240,cpa_2008,bonsai,one-to-many correspondence,2f41302e-9fef-4ca8-ada7-7464a9843387,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_4325,cpa_2008,bonsai,one-to-many correspondence,1a46f409-24eb-4b72-9f89-3910adeab765,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_433,cpa_2008,bonsai,one-to-many correspondence,f84b6d36-dd36-468b-b87e-dc617b4b5898,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_434,cpa_2008,bonsai,one-to-many correspondence,7a781fed-bf00-4444-94de-96e3af792411,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_435,cpa_2008,bonsai,one-to-many correspondence,12cf59ee-72ea-4485-84e2-37b012db0e8f,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_439,cpa_2008,bonsai,one-to-many correspondence,5184d51e-2413-4cca-a2fa-2fc3468d1979,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_441,cpa_2008,bonsai,one-to-many correspondence,4999ff0b-c2f0-4caf-b0b2-5dfcbb2a73b8,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_4421,cpa_2008,bonsai,one-to-many correspondence,31e17c01-b9cc-452b-9fd5-d328e44113f1,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_4422,cpa_2008,bonsai,one-to-many correspondence,6a1a7461-b47d-4af6-bf1c-f7918aaaca03,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_4423,cpa_2008,bonsai,one-to-many correspondence,80014ca3-2b75-4663-a984-3ee328a3c40d,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44242,cpa_2008,bonsai,one-to-many correspondence,ae25e0e1-c865-470a-886f-4ee87db65bc4,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44251,cpa_2008,bonsai,one-to-many correspondence,f39ea3ee-528f-414a-9ff1-0a3a4be70e2a,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44252,cpa_2008,bonsai,one-to-many correspondence,83309c00-d290-4a8c-b23c-604952df5e7f,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44253,cpa_2008,bonsai,one-to-many correspondence,e21b854c-ffd6-4704-96fb-33f9e519172c,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44256,cpa_2008,bonsai,one-to-many correspondence,6fe218cf-a35d-478e-bd6b-63f5255c5650,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_443,cpa_2008,bonsai,one-to-many correspondence,e0de19db-8e29-467e-9250-db04bb0cdbce,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_444,cpa_2008,bonsai,one-to-many correspondence,de04a9e6-24f6-41ee-bfd8-f157d42e3cc6,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_445,cpa_2008,bonsai,one-to-many correspondence,73bfdd9a-b150-4b61-9be5-1a165d78f4ca,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_446,cpa_2008,bonsai,one-to-many correspondence,a1c4a7ad-c7ed-4a31-a810-eb15677d53a6,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44814,cpa_2008,bonsai,one-to-many correspondence,97bc66c6-4fb2-416d-b3e9-11b958066974,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44911,cpa_2008,bonsai,one-to-many correspondence,ad657083-52ac-4f0e-af55-892d8222e6b9,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44912,cpa_2008,bonsai,one-to-many correspondence,47c44435-3ced-414d-b141-11328353fbc5,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44913,cpa_2008,bonsai,one-to-many correspondence,4af8df6a-e7f5-4428-9f28-38ff30561d73,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44914,cpa_2008,bonsai,one-to-many correspondence,debe5f0a-765c-4512-ba75-f514dbd98990,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44915,cpa_2008,bonsai,one-to-many correspondence,4e9dbefb-417c-4aa4-8841-bd1cd281e772,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44917,cpa_2008,bonsai,one-to-many correspondence,b42e8821-fd6d-43e4-8242-41f084272989,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44918,cpa_2008,bonsai,one-to-many correspondence,76740e28-bf75-4865-a467-dd3ff3c3f19d,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_44919,cpa_2008,bonsai,one-to-many correspondence,9403867f-af8c-4404-9f18-56ce00c5f7c2,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_4492,cpa_2008,bonsai,one-to-many correspondence,84237ee8-035f-453c-a978-c8b746af6a82,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_45110,cpa_2008,bonsai,one-to-many correspondence,3098aadf-bdc7-4f19-9693-40263aa0f226,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_45130,cpa_2008,bonsai,one-to-many correspondence,a3dc1813-fc62-409a-96b3-f9412edbc2f3,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_45141,cpa_2008,bonsai,one-to-many correspondence,23f9d3d2-3529-40c5-b30a-2519692effcc,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_45150,cpa_2008,bonsai,one-to-many correspondence,20059ac0-bfe2-402e-a911-d16b45bdbd65,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_45160,cpa_2008,bonsai,one-to-many correspondence,ad0fa540-a279-41c7-ba46-e68827b54349,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_45170,cpa_2008,bonsai,one-to-many correspondence,38e4c8a1-8cb8-4c9e-8008-35a3c8bad1a1,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_45180,cpa_2008,bonsai,one-to-many correspondence,6844d732-2ab5-44cb-9869-c2cd329c3cfd,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_46113,cpa_2008,bonsai,one-to-many correspondence,59079370-f40c-46fd-b33a-2507ea201ced,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_48212,cpa_2008,bonsai,one-to-many correspondence,db655863-0698-4803-ac7c-c78442eaf13b,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_48233,cpa_2008,bonsai,one-to-many correspondence,cb519ac5-14de-4c6a-9b69-5470a3628c81,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_48269,cpa_2008,bonsai,one-to-many correspondence,de1da62e-969e-4299-8b3c-f65989a64323,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_8876,cpa_2008,bonsai,one-to-many correspondence,596cc6e9-972e-4acb-9eda-4dfaafa8e55b,http://www.w3.org/2004/02/skos/core#narrowMatch
C28,fi_8877,cpa_2008,bonsai,one-to-many correspondence,1ff2f9b6-867a-4a61-874e-f51469dc6d1c,http://www.w3.org/2004/02/skos/core#narrowMatch
C29,fi_4312,cpa_2008,bonsai,one-to-many correspondence,103a46ea-9f15-481f-bc7a-d2d8a8ebb881,http://www.w3.org/2004/02/skos/core#narrowMatch
C29,fi_46330,cpa_2008,bonsai,one-to-many correspondence,7a0ccae0-d4b7-40d5-ad6c-fc8833a42f5e,http://www.w3.org/2004/02/skos/core#narrowMatch
C29,fi_46910,cpa_2008,bonsai,one-to-many correspondence,563903a2-7b01-4ef8-8764-4203664df44e,http://www.w3.org/2004/02/skos/core#narrowMatch
C29,fi_491,cpa_2008,bonsai,one-to-many correspondence,64ef8b6e-4faa-4d9e-ab81-d858c8699a7a,http://www.w3.org/2004/02/skos/core#narrowMatch
C29,fi_492,cpa_2008,bonsai,one-to-many correspondence,74ba5289-d816-4139-a419-c685b5f802e6,http://www.w3.org/2004/02/skos/core#narrowMatch
C29,fi_8881,cpa_2008,bonsai,one-to-many correspondence,5d8d2172-ab0b-41d4-99c5-91d08b0bb82d,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,fi_38992,cpa_2008,bonsai,one-to-many correspondence,298131e4-59b7-4ad9-ab0a-cedb5d91d283,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,fi_4313,cpa_2008,bonsai,one-to-many correspondence,b22a3af9-c7ac-46f9-8884-e958b6d958c2,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,fi_43152,cpa_2008,bonsai,one-to-many correspondence,62a05853-6bea-41b5-9fba-d551d38d38d7,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,fi_43155,cpa_2008,bonsai,one-to-many correspondence,d4eb9e7c-3df9-4d93-b779-1d8645426a98,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,fi_44710,cpa_2008,bonsai,one-to-many correspondence,61727c7a-2ff5-4650-9aa3-3e57a4e92557,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,fi_493,cpa_2008,bonsai,one-to-many correspondence,61c98ae6-8e45-4ca2-b9f3-db1a42f74ee1,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,fi_494,cpa_2008,bonsai,one-to-many correspondence,376afea3-aa1c-472c-b496-0330dac20fb8,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,fi_495,cpa_2008,bonsai,one-to-many correspondence,3d9453be-5dd6-4f33-bd11-01ddacf9c96e,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,fi_496,cpa_2008,bonsai,one-to-many correspondence,a6f9ded0-89ec-45a8-88b6-139a1d56744e,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,C_OTRE,cpa_2008,bonsai,one-to-many correspondence,9b9e80ac-6ca8-4bb7-a1ac-56d9a0846fab,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,fi_87149,cpa_2008,bonsai,one-to-many correspondence,bae462a0-c166-4942-bee4-9deec9e1031d,http://www.w3.org/2004/02/skos/core#narrowMatch
C30,fi_8882,cpa_2008,bonsai,one-to-many correspondence,b0aadedc-71d1-4c79-806b-c98aead55053,http://www.w3.org/2004/02/skos/core#narrowMatch
C31_32,fi_381,cpa_2008,bonsai,many-to-many correspondence,a3f4478e-4bb7-41a8-bb55-452c938cbe75,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_32512,cpa_2008,bonsai,one-to-many correspondence,73e0e7a0-78ae-4a0e-9b4a-6816e0e0a6f8,http://www.w3.org/2004/02/skos/core#narrowMatch
C31_32,fi_35290,cpa_2008,bonsai,one-to-many correspondence,20404eeb-670d-4923-a35b-3c205e1a6967,http://www.w3.org/2004/02/skos/core#narrowMatch
C31_32,fi_36971,cpa_2008,bonsai,one-to-many correspondence,7845788f-2bd2-41be-8141-0e4212f4f947,http://www.w3.org/2004/02/skos/core#narrowMatch
C31_32,fi_36990,cpa_2008,bonsai,one-to-many correspondence,580ac476-cf13-4ce4-8158-d80c78a6e126,http://www.w3.org/2004/02/skos/core#narrowMatch
C31_32,fi_38140,cpa_2008,bonsai,one-to-many correspondence,947cb07f-e989-49d8-80b6-1b7d310bf05c,http://www.w3.org/2004/02/skos/core#narrowMatch
C31_32,fi_38220,cpa_2008,bonsai,one-to-many correspondence,6bc6515c-f016-4300-a41f-140326043e92,http://www.w3.org/2004/02/skos/core#narrowMatch
C31_32,fi_38230,cpa_2008,bonsai,one-to-many correspondence,4460b7d5-2823-4f7e-8377-9618a98bcd48,http://www.w3.org/2004/02/skos/core#narrowMatch
C31_32,fi_38240,cpa_2008,bonsai,one-to-many correspondence,877b283d-3248-4a39-b509-cc114136966e,http://www.w3.org/2004/02/skos/core#narrowMatch
C31_32,fi_38250,cpa_2008,bonsai,one-to-many correspondence,b0d60118-091e-4643-beca-6d809703098f,http://www.w3.org/2004/02/skos/core#narrowMatch
C31_32,fi_383,cpa_2008,bonsai,many-to-many correspondence,715cd25d-bf26-4bf7-82fc-9fe0943fa93c,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_384,cpa_2008,bonsai,many-to-many correspondence,d9ebf3e4-e065-4b32-9e70-212f7e15c3a3,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_38510,cpa_2008,bonsai,many-to-many correspondence,e09e295a-0236-447e-bf1b-1a1a22d39caa,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_38520,cpa_2008,bonsai,many-to-many correspondence,aa7e4a7f-6545-4e8f-b3d8-e33cd332dac7,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_38530,cpa_2008,bonsai,many-to-many correspondence,f3a2035d-7f70-4175-9218-2a70c65924fc,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_38540,cpa_2008,bonsai,many-to-many correspondence,4e94ee07-73f9-45b5-b48c-671d6e3211f4,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_38550,cpa_2008,bonsai,many-to-many correspondence,c4557b10-7f53-47d7-be39-c955c75949a5,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_38560,cpa_2008,bonsai,many-to-many correspondence,662d153f-42a8-4d2c-94e7-23ad125c5cac,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_38570,cpa_2008,bonsai,many-to-many correspondence,f4c28b5d-385e-4778-9650-b813c75304d3,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_38590,cpa_2008,bonsai,many-to-many correspondence,0d9684ba-98c3-4b34-bf6f-7fe85468d3d7,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_38911,cpa_2008,bonsai,many-to-many correspondence,11687286-dc19-4f32-8bf1-4108d3445255,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_38912,cpa_2008,bonsai,many-to-many correspondence,1cad7b86-faff-49e1-be4c-9c8d33b0dd97,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_3892,cpa_2008,bonsai,many-to-many correspondence,c245ddf0-1893-4e8c-8f23-ee6532c1d094,http://www.w3.org/2004/02/skos/core#relatedMatch
C31_32,fi_38972,cpa_2008,bonsai,many-to-many correspondence,306b7a3d-410b-4b52-994e-c97ca33a8c5f,http://www.w3.org/2004/02/skos/core#relatedMatch
