code,parent_code,name,level,prefixed_id
7000H,7000,Hydro,1,bdea3e7d-ad83-458d-9ff6-4f60514c7efe
7000N,7000,Nuclear Electricity,1,a2bb895b-d5a3-4648-a7ab-9e144dc33b90
7000O,7000,"Tide, wave and ocean electricity",1,2c6f8449-af8f-4e50-8aae-3df42cc7821d
7000S,7000,Solar Electricity,1,04f6561f-316d-4241-92d8-bc7120b3ad33
7000T,7000,Thermal Electricity,1,a795d598-a2ba-4c4b-b520-d2a67131aa2e
7000W,7000,Wind Electricity,1,847a796f-c509-4d9f-b2a8-d12bb26aa282
8000,,Heat,0,b41f3a77-0c9e-470c-b81a-cb839efc95db
8000T,8000,Heat from combustible fuels,1,8b9cf3ab-ac55-425b-a362-bdb97754104d
9101,,Uranium,0,543e3c55-ca1d-4e3c-9e8d-55470b87b022
DG,,Direct use of geothermal heat,0,ecead67f-fbde-4b42-b2f1-fe2e524ce415
DS,,Direct use of solar thermal heat,0,83c6e5a5-61a4-4877-8ad3-db369fc8eb9c
EC,,"Electricity, net installed capacity of electric power plants",0,f129eb69-17e2-4dc8-98a5-fb4685850925
GR,,Total Refinery Output,0,382dd974-56a4-48b4-a274-6589a4d1a4e5
WF,,Falling Water,0,538c4520-db9a-4c5d-b233-c36fd22309d8
