activitytype_from,activitytype_to,classification_from,classification_to,comment,prefixed_id,skos_uri
A_INCL,38.21,bonsai,nace_rev2,many-to-one correspondence,81dd9767-79d6-4d2a-8157-8b09366a8d95,http://www.w3.org/2004/02/skos/core#broadMatch
A_INCL_no_recov,38.21,bonsai,nace_rev2,many-to-one correspondence,61a4d889-0f26-4c26-997b-1bcbb883c525,http://www.w3.org/2004/02/skos/core#broadMatch
A_INCP,38.21,bonsai,nace_rev2,many-to-one correspondence,a20578e9-fd0e-4f6c-9cf1-bbc9ed7b4c4b,http://www.w3.org/2004/02/skos/core#broadMatch
A_INCP_no_recov,38.21,bonsai,nace_rev2,many-to-one correspondence,c3fc63b8-3e73-4e1f-8121-112a8ba71c02,http://www.w3.org/2004/02/skos/core#broadMatch
A_INCW,38.21,bonsai,nace_rev2,many-to-one correspondence,81942316-499f-4c2d-9839-0880c9649777,http://www.w3.org/2004/02/skos/core#broadMatch
A_INCW_no_recovery,38.21,bonsai,nace_rev2,many-to-one correspondence,d9c50e77-371c-4da3-ba82-b5a90c76eaa1,http://www.w3.org/2004/02/skos/core#broadMatch
A_IRON,07.1,bonsai,nace_rev2,one-to-one correspondence,949201f4-201d-4713-844b-de9e46f123e1,http://www.w3.org/2004/02/skos/core#exactMatch
A_Jojod,01.19,bonsai,nace_rev2,many-to-one correspondence,5a264d63-261d-4969-b4f4-dfec01612ba9,http://www.w3.org/2004/02/skos/core#broadMatch
A_Jufruveg,10.32,bonsai,nace_rev2,one-to-one correspondence,8d442db8-02d6-49b3-97eb-9375e91c0695,http://www.w3.org/2004/02/skos/core#exactMatch
A_Jute,01.16,bonsai,nace_rev2,many-to-one correspondence,1d90827d-0765-4969-8825-606399830099,http://www.w3.org/2004/02/skos/core#broadMatch
A_Kapod,10.39,bonsai,nace_rev2,many-to-one correspondence,066227b4-bb5d-46df-a6c3-4df22288b458,http://www.w3.org/2004/02/skos/core#broadMatch
A_Kapot,01.29,bonsai,nace_rev2,many-to-one correspondence,5f5941fa-2364-405a-b113-be2621f93de3,http://www.w3.org/2004/02/skos/core#broadMatch
A_Kari,01.29,bonsai,nace_rev2,many-to-one correspondence,e15cd991-8c60-43ab-b099-cc0847c5c8e9,http://www.w3.org/2004/02/skos/core#broadMatch
A_Kfert,20.15,bonsai,nace_rev2,many-to-one correspondence,b8100208-cd38-489c-af03-c8a7a7d9b218,http://www.w3.org/2004/02/skos/core#broadMatch
A_Kiwi,01.25,bonsai,nace_rev2,many-to-one correspondence,8c50bf49-1268-4b05-9dd6-74b41a0f1495,http://www.w3.org/2004/02/skos/core#broadMatch
A_Kola,01.29,bonsai,nace_rev2,many-to-one correspondence,8aef2eb7-633f-41c0-bd75-54928bf494fd,http://www.w3.org/2004/02/skos/core#broadMatch
A_LANF,38.21,bonsai,nace_rev2,many-to-one correspondence,1aecaa09-0592-4b5a-967d-caa3c12e7603,http://www.w3.org/2004/02/skos/core#broadMatch
A_LANL,38.21,bonsai,nace_rev2,many-to-one correspondence,6f14629d-5af8-4221-b9cc-6572056457a5,http://www.w3.org/2004/02/skos/core#broadMatch
A_LANP,38.21,bonsai,nace_rev2,many-to-one correspondence,3d0fae2f-c134-4bb9-81f0-cd4327508af5,http://www.w3.org/2004/02/skos/core#broadMatch
A_LANW,38.21,bonsai,nace_rev2,many-to-one correspondence,1d4f90fa-4c91-464b-a269-056878bc1b57,http://www.w3.org/2004/02/skos/core#broadMatch
A_lCammeat,01.42,bonsai,nace_rev2,many-to-one correspondence,096df11a-b321-431e-a098-37fab79cab61,http://www.w3.org/2004/02/skos/core#broadMatch
A_lCatmeat,01.41,bonsai,nace_rev2,many-to-one correspondence,72ef4907-6c18-4070-8bda-115308063c9e,http://www.w3.org/2004/02/skos/core#broadMatch
A_Leeks,01.13,bonsai,nace_rev2,many-to-one correspondence,91b19adf-93ac-455b-8baa-60b56ef2ab88,http://www.w3.org/2004/02/skos/core#broadMatch
A_Lemos,01.13,bonsai,nace_rev2,many-to-one correspondence,bf859c8b-c589-4068-a024-fef3cc613677,http://www.w3.org/2004/02/skos/core#broadMatch
A_Lents,01.11,bonsai,nace_rev2,many-to-one correspondence,aabf148f-ae53-491d-b453-33e271455853,http://www.w3.org/2004/02/skos/core#broadMatch
A_LETH,15,bonsai,nace_rev2,one-to-one correspondence,ee8d8504-720c-49de-867f-4472989ba11f,http://www.w3.org/2004/02/skos/core#exactMatch
A_Letty,01.13,bonsai,nace_rev2,many-to-one correspondence,34ac9eef-1454-425d-b0c5-bd74c3d6b68f,http://www.w3.org/2004/02/skos/core#broadMatch
A_lGoameat,01.45,bonsai,nace_rev2,many-to-one correspondence,71afea17-3101-49a2-9abf-4a380cbaf572,http://www.w3.org/2004/02/skos/core#broadMatch
A_Linsd,01.11,bonsai,nace_rev2,many-to-one correspondence,929bd284-c256-484d-b7aa-827ef0990385,http://www.w3.org/2004/02/skos/core#broadMatch
A_lPolmeat,01.47,bonsai,nace_rev2,many-to-one correspondence,8087f80c-b838-4875-a8ce-fbeed54ccd10,http://www.w3.org/2004/02/skos/core#broadMatch
A_lShemeat,01.45,bonsai,nace_rev2,many-to-one correspondence,996e7968-02ae-4a54-a9b3-c6808953d524,http://www.w3.org/2004/02/skos/core#broadMatch
A_lSwmeat,01.46,bonsai,nace_rev2,one-to-one correspondence,fc338516-7f2f-484b-ade1-49e634e5d34e,http://www.w3.org/2004/02/skos/core#exactMatch
A_Lupis,01.11,bonsai,nace_rev2,many-to-one correspondence,17a8c4fc-32da-4181-a160-2b1be6c02c2f,http://www.w3.org/2004/02/skos/core#broadMatch
A_LZT_INCI,38.21,bonsai,nace_rev2,many-to-one correspondence,cb64ee4e-fee2-4e5d-b6cc-64a4970834bb,http://www.w3.org/2004/02/skos/core#broadMatch
A_LZT_LAND,38.21,bonsai,nace_rev2,many-to-one correspondence,18d0cc71-2543-4775-842f-3f54676428b1,http://www.w3.org/2004/02/skos/core#broadMatch
A_LZTO,07.29,bonsai,nace_rev2,many-to-one correspondence,2501b3a1-f862-48f5-99d3-2a439d6beede,http://www.w3.org/2004/02/skos/core#broadMatch
A_LZTP,24.43,bonsai,nace_rev2,many-to-one correspondence,354d1f40-836d-43ab-b5ec-6c18e9a9b0da,http://www.w3.org/2004/02/skos/core#broadMatch
A_LZTW,24.43,bonsai,nace_rev2,many-to-one correspondence,5db9928a-aef0-4200-9bac-ee5ff577f401,http://www.w3.org/2004/02/skos/core#broadMatch
A_MA_INCI,38.21,bonsai,nace_rev2,many-to-one correspondence,1aafc236-0c5c-40a8-954a-d3a3d073d09b,http://www.w3.org/2004/02/skos/core#broadMatch
A_MA_INCI_no_recov,38.21,bonsai,nace_rev2,many-to-one correspondence,9e805efb-df94-4928-9e57-611983d2c97f,http://www.w3.org/2004/02/skos/core#broadMatch
A_MA_OTHE,38.21,bonsai,nace_rev2,many-to-one correspondence,378ec7d5-e56f-4966-8b59-f38ef722beb8,http://www.w3.org/2004/02/skos/core#broadMatch
A_MACH,28,bonsai,nace_rev2,one-to-one correspondence,23220104-2347-4298-b85f-05bf62fd124a,http://www.w3.org/2004/02/skos/core#exactMatch
A_Maize,01.11,bonsai,nace_rev2,many-to-one correspondence,1c8e2a0d-615b-4876-93ec-ba5d0344a3a3,http://www.w3.org/2004/02/skos/core#broadMatch
A_Maizn,01.11,bonsai,nace_rev2,many-to-one correspondence,b45ab2b3-d197-4df4-97d4-f4cf9c0b4412,http://www.w3.org/2004/02/skos/core#broadMatch
A_MANC,38.21,bonsai,nace_rev2,many-to-one correspondence,53b275ea-bcd4-4b53-99a2-ca6c9e76730b,http://www.w3.org/2004/02/skos/core#broadMatch
A_Mangs,01.22,bonsai,nace_rev2,many-to-one correspondence,156bf7fa-db80-4e56-a975-1e6eb9643ed8,http://www.w3.org/2004/02/skos/core#broadMatch
A_Manila,01.16,bonsai,nace_rev2,many-to-one correspondence,974f35f8-8b0e-4298-ba78-dc5bf01296e2,http://www.w3.org/2004/02/skos/core#broadMatch
A_MARE,77,bonsai,nace_rev2,one-to-one correspondence,4419c72b-741a-43c2-8573-b84aa043e390,http://www.w3.org/2004/02/skos/core#exactMatch
A_Mate,01.29,bonsai,nace_rev2,many-to-one correspondence,6000f507-7b3c-465c-b987-e910dc2789ab,http://www.w3.org/2004/02/skos/core#broadMatch
A_MDIA,18,bonsai,nace_rev2,one-to-one correspondence,4259e580-17f1-4d88-915b-5cf1456b056e,http://www.w3.org/2004/02/skos/core#exactMatch
A_MEIN,26.5,bonsai,nace_rev2,one-to-one correspondence,3bdef9e0-7899-4e5c-b41b-473e6ca37127,http://www.w3.org/2004/02/skos/core#exactMatch
A_Melon,01.13,bonsai,nace_rev2,many-to-one correspondence,61a73a59-4b37-4225-b1d8-c82f76215c81,http://www.w3.org/2004/02/skos/core#broadMatch
A_Melonse,01.13,bonsai,nace_rev2,many-to-one correspondence,32fc7f54-4f6c-43cb-9076-4066f81f9357,http://www.w3.org/2004/02/skos/core#broadMatch
A_METC,24.5,bonsai,nace_rev2,one-to-one correspondence,215c6b13-de8c-4da1-9254-25d73eb53cb2,http://www.w3.org/2004/02/skos/core#exactMatch
A_MGWG,35.21,bonsai,nace_rev2,one-to-one correspondence,bb8119e9-45b2-4b89-aed1-f55c639f9251,http://www.w3.org/2004/02/skos/core#exactMatch
A_Millt,01.11,bonsai,nace_rev2,many-to-one correspondence,e9576d56-08be-4819-9558-e48ffc52e120,http://www.w3.org/2004/02/skos/core#broadMatch
A_MM_INCI,38.21,bonsai,nace_rev2,many-to-one correspondence,a755cba9-8778-4316-8277-824bf5385b4e,http://www.w3.org/2004/02/skos/core#broadMatch
A_MM_INCI_no_recov,38.21,bonsai,nace_rev2,many-to-one correspondence,c4374ce6-ee2a-461f-9d0f-10c923cb1dfe,http://www.w3.org/2004/02/skos/core#broadMatch
A_MM_LAND,38.21,bonsai,nace_rev2,many-to-one correspondence,b91b93f4-8948-4097-80ab-d567eca648b6,http://www.w3.org/2004/02/skos/core#broadMatch
A_MM_OTHE,38.21,bonsai,nace_rev2,many-to-one correspondence,4ee1641f-5c43-4ab5-9147-142cf75f2b41,http://www.w3.org/2004/02/skos/core#broadMatch
A_MM_RECY,38.32,bonsai,nace_rev2,many-to-one correspondence,aa8a510e-1c4b-47fb-916e-51aed8b6f4ee,http://www.w3.org/2004/02/skos/core#broadMatch
A_MNF_INCI,38.21,bonsai,nace_rev2,many-to-one correspondence,1a02157d-5839-4c1c-86c8-54b03385b06d,http://www.w3.org/2004/02/skos/core#broadMatch
A_MNF_INCI_no_recov,38.21,bonsai,nace_rev2,many-to-one correspondence,d37ba844-1650-4924-9c76-25bb20bcdfc8,http://www.w3.org/2004/02/skos/core#broadMatch
A_MNF_LAND,38.21,bonsai,nace_rev2,many-to-one correspondence,af2deeb6-8d55-4170-a3f9-37f9a16e3aeb,http://www.w3.org/2004/02/skos/core#broadMatch
A_MNF_OTHE,38.21,bonsai,nace_rev2,many-to-one correspondence,600355d8-7fc4-4867-ae94-01b544f97aa8,http://www.w3.org/2004/02/skos/core#broadMatch
A_MNF_RECY,24.42,bonsai,nace_rev2,many-to-one correspondence,ad5fa103-07f1-4c96-96a7-72fde97df487,http://www.w3.org/2004/02/skos/core#broadMatch
A_MOTO,30.99,bonsai,nace_rev2,one-to-one correspondence,387e7cf7-93f6-40a7-a429-18c95999b576,http://www.w3.org/2004/02/skos/core#exactMatch
A_Mushs,01.13,bonsai,nace_rev2,many-to-one correspondence,f3d27ab9-c1ba-4a2e-bc06-30f2d3d67c5f,http://www.w3.org/2004/02/skos/core#broadMatch
A_Mustd,01.11,bonsai,nace_rev2,many-to-one correspondence,47422091-a484-4f29-9304-dc2db9b2961a,http://www.w3.org/2004/02/skos/core#broadMatch
A_N_AmmNit,20.15,bonsai,nace_rev2,many-to-one correspondence,51abcba1-9527-4a87-b8b7-a4755b94bdce,http://www.w3.org/2004/02/skos/core#broadMatch
A_N_AmmSol,20.15,bonsai,nace_rev2,many-to-one correspondence,fe49df3c-8e35-4b3c-8f85-110d118a61a6,http://www.w3.org/2004/02/skos/core#broadMatch
A_N_CaAmNit,20.15,bonsai,nace_rev2,many-to-one correspondence,c9c8ca05-6433-4583-aa30-dfa96a3b5dd5,http://www.w3.org/2004/02/skos/core#broadMatch
A_N_solution,20.15,bonsai,nace_rev2,many-to-one correspondence,1df1fc03-ad0e-4709-92c8-47e24352e901,http://www.w3.org/2004/02/skos/core#broadMatch
A_N_urea,20.15,bonsai,nace_rev2,many-to-one correspondence,957dae09-256f-4dec-a081-22f21f97c880,http://www.w3.org/2004/02/skos/core#broadMatch
A_NIKO,07.29,bonsai,nace_rev2,many-to-one correspondence,cad8c0d3-bddc-4a81-b21d-a8b1eef2625a,http://www.w3.org/2004/02/skos/core#broadMatch
A_NK_fert,20.15,bonsai,nace_rev2,many-to-one correspondence,6105b62a-188a-4c3c-a406-5b6ee43cabd3,http://www.w3.org/2004/02/skos/core#broadMatch
A_NP_fert,20.15,bonsai,nace_rev2,many-to-one correspondence,fbedd5c2-5073-4f60-b7b7-40d98ccd7339,http://www.w3.org/2004/02/skos/core#broadMatch
A_NPK,20.15,bonsai,nace_rev2,many-to-one correspondence,aa9c6958-a681-4fc3-8ab8-6e33f13fd7d6,http://www.w3.org/2004/02/skos/core#broadMatch
A_NUCF,24.46,bonsai,nace_rev2,one-to-one correspondence,c473ed5f-1caa-4b4c-b62b-4685cc0c7f79,http://www.w3.org/2004/02/skos/core#exactMatch
A_Nutms,01.28,bonsai,nace_rev2,many-to-one correspondence,133f7c8d-c795-46a2-aaf0-9c13e1ba9f69,http://www.w3.org/2004/02/skos/core#broadMatch
A_Nutss,01.25,bonsai,nace_rev2,many-to-one correspondence,56336500-4e93-4ffa-9263-133d8e3e281e,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oatss,01.11,bonsai,nace_rev2,many-to-one correspondence,b25f5b6a-5161-49d1-8293-067060ab5b58,http://www.w3.org/2004/02/skos/core#broadMatch
A_OBUS,74,bonsai,nace_rev2,one-to-one correspondence,fdda533b-c96e-44c1-bf1e-ffb2b317d682,http://www.w3.org/2004/02/skos/core#exactMatch
A_oFibrs,01.16,bonsai,nace_rev2,many-to-one correspondence,c8d27750-d559-4365-bcef-5ac084f3a300,http://www.w3.org/2004/02/skos/core#broadMatch
A_OFMA,26.2,bonsai,nace_rev2,one-to-one correspondence,aa8b1edc-c74a-4d08-b13b-31c9fe3a9581,http://www.w3.org/2004/02/skos/core#exactMatch
A_oFru_cit,01.23,bonsai,nace_rev2,many-to-one correspondence,382541ea-bcb7-45c6-8ce6-28fb9f49ef71,http://www.w3.org/2004/02/skos/core#broadMatch
A_oFru_fresh,01.29,bonsai,nace_rev2,many-to-one correspondence,51a1e7a4-0d40-463d-8de5-2ca111e84d08,http://www.w3.org/2004/02/skos/core#broadMatch
A_oFru_pom,01.24,bonsai,nace_rev2,many-to-one correspondence,a1ef25c1-0046-4aca-ba64-b307e77dc0fc,http://www.w3.org/2004/02/skos/core#broadMatch
A_oFru_ston,01.24,bonsai,nace_rev2,many-to-one correspondence,8967c86e-b38b-49ef-a8bf-bea27c9e9484,http://www.w3.org/2004/02/skos/core#broadMatch
A_OGPL,06.2,bonsai,nace_rev2,many-to-one correspondence,1bd8555d-0e4e-4f08-a131-66f9bb99f83d,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oiloliv,10.41,bonsai,nace_rev2,many-to-one correspondence,74d44946-8f42-4193-ba3e-3a81f33285b5,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oilpalm,10.41,bonsai,nace_rev2,many-to-one correspondence,9fca6d81-efe2-4040-8b54-6a50c217dc5e,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oilrape,10.41,bonsai,nace_rev2,many-to-one correspondence,0b99244c-2114-4a03-bba7-0b239193bd74,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oilsoy,10.41,bonsai,nace_rev2,many-to-one correspondence,ae13a32e-ca83-4d66-9534-92d5b7230947,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oilss,01.11,bonsai,nace_rev2,many-to-one correspondence,92908c48-9a20-4db9-b267-3bc690843987,http://www.w3.org/2004/02/skos/core#broadMatch
A_Okraa,01.13,bonsai,nace_rev2,many-to-one correspondence,a24838a2-44ff-4369-a76a-65ea53ec0576,http://www.w3.org/2004/02/skos/core#broadMatch
A_Olivs,01.26,bonsai,nace_rev2,many-to-one correspondence,e365b113-171f-4f06-a221-70e032bb78bb,http://www.w3.org/2004/02/skos/core#broadMatch
A_ONF_INCI,38.21,bonsai,nace_rev2,many-to-one correspondence,6d58e94b-316c-4f42-b5e8-52f1bed3d168,http://www.w3.org/2004/02/skos/core#broadMatch
A_ONF_LAND,38.21,bonsai,nace_rev2,many-to-one correspondence,9770ebb4-b4e3-40c2-9c7d-287189a0644a,http://www.w3.org/2004/02/skos/core#broadMatch
A_ONFM,24.45,bonsai,nace_rev2,many-to-one correspondence,ab5d1655-bc56-469b-9aa3-da3660733151,http://www.w3.org/2004/02/skos/core#broadMatch
A_ONFO,07.29,bonsai,nace_rev2,many-to-one correspondence,b945cc0f-16a3-4a0f-bed0-803c269ecae4,http://www.w3.org/2004/02/skos/core#broadMatch
A_ONFW,24.45,bonsai,nace_rev2,many-to-one correspondence,8add0f01-7ea3-45fd-a5de-ef558712919a,http://www.w3.org/2004/02/skos/core#broadMatch
A_Onion,01.13,bonsai,nace_rev2,many-to-one correspondence,3caa1b21-d6b5-4f7c-9c44-080e139935d7,http://www.w3.org/2004/02/skos/core#broadMatch
A_Onioy,01.13,bonsai,nace_rev2,many-to-one correspondence,9894e563-f094-408c-8206-3882334aa6bb,http://www.w3.org/2004/02/skos/core#broadMatch
A_ONMM,23.99,bonsai,nace_rev2,one-to-one correspondence,ca9b4eca-f652-4bf0-ae96-9f2d1bf0b030,http://www.w3.org/2004/02/skos/core#exactMatch
A_ORAN,07.21,bonsai,nace_rev2,one-to-one correspondence,0fbf890f-dc71-489a-b1c9-48c52da1d11c,http://www.w3.org/2004/02/skos/core#exactMatch
A_Orans,01.23,bonsai,nace_rev2,many-to-one correspondence,9d97f27f-d4a3-4215-ab6b-c03024558cdd,http://www.w3.org/2004/02/skos/core#broadMatch
A_ORGA,94,bonsai,nace_rev2,one-to-one correspondence,67e7805f-73f2-4ce6-b2da-a6c55e7bea11,http://www.w3.org/2004/02/skos/core#exactMatch
A_OSER,96,bonsai,nace_rev2,one-to-one correspondence,d6d07d4e-bae2-4dbb-893c-e181382f060b,http://www.w3.org/2004/02/skos/core#exactMatch
A_Othalbev,11.04,bonsai,nace_rev2,one-to-one correspondence,3ad437f8-8d5a-4cdd-9426-95faf7da834d,http://www.w3.org/2004/02/skos/core#exactMatch
A_Othdiar,10.51,bonsai,nace_rev2,many-to-one correspondence,34a1d4ef-d580-48d0-8820-2442f66bbbd3,http://www.w3.org/2004/02/skos/core#broadMatch
A_Othflour,10.6,bonsai,nace_rev2,many-to-one correspondence,8384f816-586f-4048-9c18-f10b4b9570b9,http://www.w3.org/2004/02/skos/core#broadMatch
A_Othmeat,01.49,bonsai,nace_rev2,many-to-one correspondence,1ac0a93e-afe0-4af9-8df9-f60d06d8f709,http://www.w3.org/2004/02/skos/core#broadMatch
A_Othproc,10.89,bonsai,nace_rev2,one-to-one correspondence,2f172a94-d7f8-4947-949d-f5f922bd50f0,http://www.w3.org/2004/02/skos/core#exactMatch
A_Othvoils,10.41,bonsai,nace_rev2,many-to-one correspondence,8b1a23a0-8859-43b4-8876-452873b2900e,http://www.w3.org/2004/02/skos/core#broadMatch
A_OTRE,30,bonsai,nace_rev2,one-to-one correspondence,7e52e883-f14f-45c8-aa0c-beab35181972,http://www.w3.org/2004/02/skos/core#exactMatch
A_oVege_fresh,01.13,bonsai,nace_rev2,many-to-one correspondence,63273608-5eee-49db-9ac1-d131cf0c6daa,http://www.w3.org/2004/02/skos/core#broadMatch
A_PA_OTHE,38.21,bonsai,nace_rev2,many-to-one correspondence,1a730690-a6f9-4f7d-8b06-23e20fbde188,http://www.w3.org/2004/02/skos/core#broadMatch
A_PADF,84,bonsai,nace_rev2,one-to-one correspondence,eaf2c50f-37f2-48ac-816b-f06e3d57895b,http://www.w3.org/2004/02/skos/core#exactMatch
A_palm,01.11,bonsai,nace_rev2,many-to-one correspondence,9d039a64-7701-42af-b951-a8077758b8ea,http://www.w3.org/2004/02/skos/core#broadMatch
A_Papas,01.22,bonsai,nace_rev2,many-to-one correspondence,f49faa8b-e151-4fc0-956a-beba15b30331,http://www.w3.org/2004/02/skos/core#broadMatch
A_PAPE,17.2,bonsai,nace_rev2,one-to-one correspondence,b3d4615f-dc46-483e-aa70-04c020295f8d,http://www.w3.org/2004/02/skos/core#exactMatch
A_PAPR,38.32,bonsai,nace_rev2,many-to-one correspondence,c5488a32-ad3b-4051-bf64-8f778d7e0f2f,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pasta,10.73,bonsai,nace_rev2,one-to-one correspondence,6c605b36-4b20-4aff-b186-3c858b734efc,http://www.w3.org/2004/02/skos/core#exactMatch
A_pBovmeat,10.11,bonsai,nace_rev2,many-to-one correspondence,4c6815f3-aae1-4264-a6d9-ad5425a02c8f,http://www.w3.org/2004/02/skos/core#broadMatch
A_pDermeat,10.11,bonsai,nace_rev2,many-to-one correspondence,6910433d-bf3d-4047-adcb-f73ce30da953,http://www.w3.org/2004/02/skos/core#broadMatch
A_Peacs,01.24,bonsai,nace_rev2,many-to-one correspondence,130eaaee-0e62-4f59-99d1-2100ed288045,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pears,01.24,bonsai,nace_rev2,many-to-one correspondence,919d1101-c425-4093-98aa-d2d306641352,http://www.w3.org/2004/02/skos/core#broadMatch
A_Peasn,01.11,bonsai,nace_rev2,many-to-one correspondence,c543bd92-fcf5-4b68-8014-b38c4e35f5e7,http://www.w3.org/2004/02/skos/core#broadMatch
A_Peasy,01.11,bonsai,nace_rev2,many-to-one correspondence,e4f3f3d4-df35-49c7-8b90-dc27b93e7591,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pepp,01.28,bonsai,nace_rev2,many-to-one correspondence,6ad3ddd3-0ebf-45f1-8de9-feb0cc27d63b,http://www.w3.org/2004/02/skos/core#broadMatch
A_Peppt,01.28,bonsai,nace_rev2,many-to-one correspondence,770db627-627c-42e0-abb0-b4f1f57b9b9f,http://www.w3.org/2004/02/skos/core#broadMatch
A_Perss,01.13,bonsai,nace_rev2,many-to-one correspondence,2c68608d-2834-45b8-a9f6-52ecb8646531,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pfert,20.15,bonsai,nace_rev2,many-to-one correspondence,cd1f373d-0e09-4617-ada8-28c9f74911fc,http://www.w3.org/2004/02/skos/core#broadMatch
A_Piges,01.11,bonsai,nace_rev2,many-to-one correspondence,d6597ad0-88dd-4b16-82e4-a44890e641ad,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pines,01.22,bonsai,nace_rev2,many-to-one correspondence,4914f766-467b-4473-a0f4-3206c5a8f82c,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pists,01.25,bonsai,nace_rev2,many-to-one correspondence,f80c7ac0-8631-4bbe-a8c8-2ad0940ec435,http://www.w3.org/2004/02/skos/core#broadMatch
A_PK_fert,20.15,bonsai,nace_rev2,many-to-one correspondence,22f04e62-2554-4f2e-9e8b-471b06ddb3e9,http://www.w3.org/2004/02/skos/core#broadMatch
A_PL_OTHE,38.21,bonsai,nace_rev2,many-to-one correspondence,fba4b713-6e56-42fa-8f35-f3d61692ecdf,http://www.w3.org/2004/02/skos/core#broadMatch
A_Plans,01.22,bonsai,nace_rev2,many-to-one correspondence,fbbbfdaf-4de5-4058-a07d-0bdaf1c79dcb,http://www.w3.org/2004/02/skos/core#broadMatch
A_PLAS,20.16,bonsai,nace_rev2,one-to-one correspondence,ac6dc198-9dfc-4a0f-baa9-cbdd2fe166d0,http://www.w3.org/2004/02/skos/core#exactMatch
A_PLAW,38.32,bonsai,nace_rev2,many-to-one correspondence,5b6cf91c-ad49-4682-a6f8-98be2a1e092a,http://www.w3.org/2004/02/skos/core#broadMatch
A_Plum,10.39,bonsai,nace_rev2,many-to-one correspondence,da3b75e1-4b3c-431e-89ec-7a99d22aa668,http://www.w3.org/2004/02/skos/core#broadMatch
A_Plums,01.24,bonsai,nace_rev2,many-to-one correspondence,f3d80b56-94ab-4497-a8cc-a92d3201623a,http://www.w3.org/2004/02/skos/core#broadMatch
A_PM_INCI,38.21,bonsai,nace_rev2,many-to-one correspondence,4aba33b1-bc44-45c7-b721-9d61e3717c2d,http://www.w3.org/2004/02/skos/core#broadMatch
A_PM_LAND,38.21,bonsai,nace_rev2,many-to-one correspondence,08f7cf97-49dd-48ee-99f8-1b6963cb7707,http://www.w3.org/2004/02/skos/core#broadMatch
A_pMuGomeat,10.11,bonsai,nace_rev2,many-to-one correspondence,3e53afde-43da-4d10-8801-732cab9145ce,http://www.w3.org/2004/02/skos/core#broadMatch
A_Poleggs,01.47,bonsai,nace_rev2,many-to-one correspondence,08338fc7-f089-41f8-8aa7-356ece292132,http://www.w3.org/2004/02/skos/core#broadMatch
A_Poppd,01.11,bonsai,nace_rev2,many-to-one correspondence,83258170-ad86-4bfc-b1da-c86d19d37cd2,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pork_proc,10.13,bonsai,nace_rev2,many-to-one correspondence,7e990bf2-365e-4668-b0a9-55300f24b870,http://www.w3.org/2004/02/skos/core#broadMatch
A_Potas,01.13,bonsai,nace_rev2,many-to-one correspondence,f94aedbb-e619-4a8c-a55a-b2f55a908fea,http://www.w3.org/2004/02/skos/core#broadMatch
A_pOthmeat,10.11,bonsai,nace_rev2,many-to-one correspondence,64807c8d-4d38-48cb-9799-bfc3e60fca0b,http://www.w3.org/2004/02/skos/core#broadMatch
A_POWB,35.11,bonsai,nace_rev2,many-to-one correspondence,bf938b31-3db2-468a-b65f-3778d6887db6,http://www.w3.org/2004/02/skos/core#broadMatch
A_POWC,35.11,bonsai,nace_rev2,many-to-one correspondence,f5373bc0-5dde-49d1-9257-c96fb1eac910,http://www.w3.org/2004/02/skos/core#broadMatch
A_POWD,35.13,bonsai,nace_rev2,one-to-one correspondence,8458a62f-ce2c-49a0-9bb3-52de8b079b84,http://www.w3.org/2004/02/skos/core#exactMatch
A_POWG,35.11,bonsai,nace_rev2,many-to-one correspondence,01a0a416-6dae-4e7a-a04c-2801bc06fadd,http://www.w3.org/2004/02/skos/core#broadMatch
A_POWH,35.11,bonsai,nace_rev2,many-to-one correspondence,2edf04c7-6433-433f-b1c5-a06730c95b2f,http://www.w3.org/2004/02/skos/core#broadMatch
A_POWM,35.11,bonsai,nace_rev2,many-to-one correspondence,32731a6d-892c-46e0-8a2c-c6df745bea96,http://www.w3.org/2004/02/skos/core#broadMatch
A_POWN,35.11,bonsai,nace_rev2,many-to-one correspondence,e22e66be-2e8e-4b8a-8721-2893ba863bb6,http://www.w3.org/2004/02/skos/core#broadMatch
A_POWO,35.11,bonsai,nace_rev2,many-to-one correspondence,c698a122-3e83-43b0-88d5-49dc5731dab8,http://www.w3.org/2004/02/skos/core#broadMatch
A_POWP,35.11,bonsai,nace_rev2,many-to-one correspondence,ce82a764-bcfe-4c5b-874b-00f093b57d01,http://www.w3.org/2004/02/skos/core#broadMatch
A_POWS,35.11,bonsai,nace_rev2,many-to-one correspondence,b53d2652-692c-4313-8e6c-4727a97c2ef5,http://www.w3.org/2004/02/skos/core#broadMatch
A_POWT,35.12,bonsai,nace_rev2,one-to-one correspondence,41aa5cac-f363-40d2-9d5f-515ba0b9ed65,http://www.w3.org/2004/02/skos/core#exactMatch
