activitytype_from,activitytype_to,classification_from,classification_to,comment,prefixed_id,skos_uri
085,ai_72,japan_activ,bonsai,many-to-many correspondence,4c1ec2dd-4732-4bf0-beeb-f11c5aea0b7d,http://www.w3.org/2004/02/skos/core#relatedMatch
085,ai_749,japan_activ,bonsai,many-to-many correspondence,836bfa3e-4009-4ca1-be69-bc7dde96e4b7,http://www.w3.org/2004/02/skos/core#relatedMatch
086,ai_86,japan_activ,bonsai,many-to-one correspondence,81e3beac-1e45-4a87-8f25-cf878ed3383f,http://www.w3.org/2004/02/skos/core#broadMatch
087,ai_86,japan_activ,bonsai,many-to-one correspondence,28c79f00-78d6-47c2-bd1b-1a3aca844611,http://www.w3.org/2004/02/skos/core#broadMatch
088,ai_8412,japan_activ,bonsai,many-to-one correspondence,2f15a847-250d-4ec3-a5b0-d2942fea2306,http://www.w3.org/2004/02/skos/core#broadMatch
089,ai_653,japan_activ,bonsai,many-to-many correspondence,8b14d5a0-f7f3-4f09-af93-ac6f01cea702,http://www.w3.org/2004/02/skos/core#relatedMatch
089,ai_87,japan_activ,bonsai,many-to-many correspondence,ab104c32-0d1f-440d-b459-207a55444429,http://www.w3.org/2004/02/skos/core#relatedMatch
089,ai_88,japan_activ,bonsai,many-to-many correspondence,403e1e6d-b860-4bfc-b020-78cd417566ab,http://www.w3.org/2004/02/skos/core#relatedMatch
090,ai_87,japan_activ,bonsai,many-to-one correspondence,1c4870fc-b15c-43eb-8790-15c23b87d860,http://www.w3.org/2004/02/skos/core#broadMatch
091,ai_94,japan_activ,bonsai,many-to-one correspondence,8159df11-74fc-4c5c-9798-87b0ecda93d3,http://www.w3.org/2004/02/skos/core#broadMatch
092,ai_77,japan_activ,bonsai,one-to-one correspondence,ff785bc2-fafd-446b-a7ea-bcab8355dbe2,http://www.w3.org/2004/02/skos/core#exactMatch
093,ai_73,japan_activ,bonsai,one-to-one correspondence,236014d8-cfc5-40d5-a7ce-daf61d420064,http://www.w3.org/2004/02/skos/core#exactMatch
094,ai_331,japan_activ,bonsai,one-to-many correspondence,e10e3f18-5ca3-4713-9cbc-2b64ab951d81,http://www.w3.org/2004/02/skos/core#narrowMatch
094,ai_452,japan_activ,bonsai,one-to-many correspondence,edf4b5fb-94dc-494e-b53a-f2eaeefaae1e,http://www.w3.org/2004/02/skos/core#narrowMatch
094,ai_454,japan_activ,bonsai,many-to-many correspondence,ad38e1bb-f95d-4ef9-abf9-e87be8f5ddd1,http://www.w3.org/2004/02/skos/core#relatedMatch
095,ai_69,japan_activ,bonsai,one-to-many correspondence,0267a9f9-1315-448a-9dab-450fbe48bd1e,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_70,japan_activ,bonsai,one-to-many correspondence,9019a5d7-7198-45af-a981-ad788e3117bf,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_71,japan_activ,bonsai,one-to-many correspondence,19633bce-2b7f-4416-8402-4e41220e650b,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_741,japan_activ,bonsai,one-to-many correspondence,71656b41-3633-4468-ad63-20e2cf7696f5,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_742,japan_activ,bonsai,one-to-many correspondence,d45fbea6-58ba-44c8-ad4a-f215b180348b,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_749,japan_activ,bonsai,many-to-many correspondence,a42c3ab3-3170-40e0-a748-5bca928c3f49,http://www.w3.org/2004/02/skos/core#relatedMatch
095,ai_78,japan_activ,bonsai,one-to-many correspondence,4571a2bb-9897-4994-a1b0-9a5bc958cee0,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_80,japan_activ,bonsai,one-to-many correspondence,e4ebb0f3-f1bb-4290-be5a-c5ee3e2888f4,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_81,japan_activ,bonsai,one-to-many correspondence,9f1495f5-407d-455b-b83a-d0c5d4665afd,http://www.w3.org/2004/02/skos/core#narrowMatch
095,A_OBUS,japan_activ,bonsai,one-to-many correspondence,d1e4215d-ccbb-4b8c-b1a0-b460cdcebdb7,http://www.w3.org/2004/02/skos/core#narrowMatch
096,ai_55,japan_activ,bonsai,one-to-one correspondence,8d8bcb9f-127d-48d5-916d-5d87ac405ff3,http://www.w3.org/2004/02/skos/core#exactMatch
097,ai_56,japan_activ,bonsai,many-to-one correspondence,0eb1984f-fa6f-4f76-a9f2-02742a297ad0,http://www.w3.org/2004/02/skos/core#broadMatch
098,ai_9601,japan_activ,bonsai,one-to-many correspondence,b12895c1-2c8c-41bb-9028-80d5d1d6b695,http://www.w3.org/2004/02/skos/core#narrowMatch
098,ai_9602,japan_activ,bonsai,one-to-many correspondence,8ec96006-062c-41e4-a28c-8d39a656dc54,http://www.w3.org/2004/02/skos/core#narrowMatch
099,A_RECR,japan_activ,bonsai,one-to-many correspondence,8e55010f-f09b-4928-93ed-c9780fcc8a68,http://www.w3.org/2004/02/skos/core#narrowMatch
099,ai_591,japan_activ,bonsai,many-to-many correspondence,8edb8fde-927f-4e2c-abc5-282a75c73d24,http://www.w3.org/2004/02/skos/core#relatedMatch
099,ai_592,japan_activ,bonsai,one-to-many correspondence,86088cbb-c478-4f23-af66-8458358d9ccd,http://www.w3.org/2004/02/skos/core#narrowMatch
100,ai_75,japan_activ,bonsai,one-to-one correspondence,bcb120e3-0b78-44c3-8880-b382bf62123f,http://www.w3.org/2004/02/skos/core#exactMatch
101,ai_95,japan_activ,bonsai,one-to-many correspondence,efe7af44-b60d-4729-b050-5fcde073a8bd,http://www.w3.org/2004/02/skos/core#narrowMatch
101,ai_9603,japan_activ,bonsai,one-to-many correspondence,ca159156-4cb2-4de4-a2c5-a47542384ebd,http://www.w3.org/2004/02/skos/core#narrowMatch
101,ai_9609,japan_activ,bonsai,one-to-many correspondence,5c84c083-71c7-46dc-94de-9f6beaa480fe,http://www.w3.org/2004/02/skos/core#narrowMatch
102,A_NS_transf,japan_activ,bonsai,one-to-one correspondence,40c1a45c-39cc-4333-9675-daefc3cc4f6c,http://www.w3.org/2004/02/skos/core#exactMatch
120,at_37,japan_activ,bonsai,many-to-one correspondence,2850e3cb-bc1e-4da7-a05b-eda4b68163b5,http://www.w3.org/2004/02/skos/core#broadMatch
121,at_36,japan_activ,bonsai,many-to-many correspondence,02985b71-46d7-4b49-9272-7f9f1c9c7f64,http://www.w3.org/2004/02/skos/core#relatedMatch
121,at_381,japan_activ,bonsai,many-to-many correspondence,0d46213b-f46e-4287-bdd9-b031221a2922,http://www.w3.org/2004/02/skos/core#relatedMatch
121,at_382,japan_activ,bonsai,many-to-many correspondence,578c0c58-56c1-4077-bce0-96b930b2b58e,http://www.w3.org/2004/02/skos/core#relatedMatch
121,at_383,japan_activ,bonsai,many-to-many correspondence,0beb8598-10f4-44d4-905e-eacf224b56cc,http://www.w3.org/2004/02/skos/core#relatedMatch
122,A_TRAI,japan_activ,bonsai,many-to-many correspondence,e2fb0c0d-63c1-49c2-b619-1be8ee55c64f,http://www.w3.org/2004/02/skos/core#relatedMatch
122,A_TLND,japan_activ,bonsai,many-to-many correspondence,be471332-e693-4b16-9a7d-6e61879891e0,http://www.w3.org/2004/02/skos/core#relatedMatch
123,ai_841,japan_activ,bonsai,one-to-many correspondence,2ea221bf-45a4-45fa-a8fb-c7e6fd812ce5,http://www.w3.org/2004/02/skos/core#narrowMatch
123,ai_842,japan_activ,bonsai,one-to-many correspondence,bee0b2f6-c787-477c-8eb8-06010e1a9443,http://www.w3.org/2004/02/skos/core#narrowMatch
123,ai_843,japan_activ,bonsai,many-to-many correspondence,1b9936b3-5365-472b-b050-5f103b17c4c4,http://www.w3.org/2004/02/skos/core#relatedMatch
124,ai_85,japan_activ,bonsai,one-to-one correspondence,5230411c-c111-47c3-9190-f6cd57050b2e,http://www.w3.org/2004/02/skos/core#exactMatch
125,ai_56,japan_activ,bonsai,many-to-one correspondence,dbeb468d-7d53-40c0-931a-4ff0ff179235,http://www.w3.org/2004/02/skos/core#broadMatch
126,ai_72,japan_activ,bonsai,many-to-one correspondence,3fb83dd6-47df-446e-a155-6f9e0b247a1f,http://www.w3.org/2004/02/skos/core#broadMatch
127,ai_8412,japan_activ,bonsai,many-to-one correspondence,dba2e141-596a-42b9-92d2-5853d8145bae,http://www.w3.org/2004/02/skos/core#broadMatch
128,ai_653,japan_activ,bonsai,many-to-many correspondence,790a1035-9bf9-44a8-9c86-3c8463fe6e69,http://www.w3.org/2004/02/skos/core#relatedMatch
128,ai_843,japan_activ,bonsai,many-to-many correspondence,d10ef0d5-ed50-4cd3-8953-d50945f63c66,http://www.w3.org/2004/02/skos/core#relatedMatch
128,ai_87,japan_activ,bonsai,many-to-many correspondence,88188b8b-93fa-4368-8013-a923325c1244,http://www.w3.org/2004/02/skos/core#relatedMatch
128,ai_88,japan_activ,bonsai,many-to-many correspondence,57204905-4e4b-4633-9d30-950532eddf1b,http://www.w3.org/2004/02/skos/core#relatedMatch
129,ai_101,japan_activ,bonsai,one-to-one correspondence,b8bfc9c7-1c65-4fc8-8330-6ca007260d96,http://www.w3.org/2004/02/skos/core#exactMatch
130,A_EDUC,japan_activ,bonsai,many-to-one correspondence,c019b267-28fb-4b57-ade1-d5fde2eef401,http://www.w3.org/2004/02/skos/core#broadMatch
131,ai_56,japan_activ,bonsai,many-to-one correspondence,d34d4c3c-5a4b-4612-8978-58b3af783331,http://www.w3.org/2004/02/skos/core#broadMatch
132,A_RESD,japan_activ,bonsai,many-to-many correspondence,d5b65674-dfa4-4ba5-93f6-bea0311cebc9,http://www.w3.org/2004/02/skos/core#relatedMatch
132,ai_72,japan_activ,bonsai,many-to-many correspondence,ccb3dc17-30db-4811-89d9-46c056cdcc18,http://www.w3.org/2004/02/skos/core#relatedMatch
132,ai_749,japan_activ,bonsai,many-to-many correspondence,fd6ad3e8-1783-4dee-9b78-e4dd81fe7bca,http://www.w3.org/2004/02/skos/core#relatedMatch
133,ai_87,japan_activ,bonsai,many-to-many correspondence,16a8f156-0d66-4ea4-9779-3c5e9d697f7b,http://www.w3.org/2004/02/skos/core#relatedMatch
133,ai_88,japan_activ,bonsai,many-to-many correspondence,cb8b3edc-7ada-45bb-bfc1-38cb1bfc67ec,http://www.w3.org/2004/02/skos/core#relatedMatch
134,ai_94,japan_activ,bonsai,many-to-one correspondence,bb1d92b8-600e-424c-aeed-db8bf85b9faa,http://www.w3.org/2004/02/skos/core#broadMatch
312,ahc,japan_activ,bonsai,one-to-one correspondence,d82f545e-8062-4d86-bb73-1819921a7560,http://www.w3.org/2004/02/skos/core#exactMatch
313,F_NPSH,japan_activ,bonsai,one-to-one correspondence,269a3281-3538-4c95-9bc9-e441f3cbf474,http://www.w3.org/2004/02/skos/core#exactMatch
314,F_GOVE,japan_activ,bonsai,one-to-one correspondence,56128702-cfd5-4417-b024-df79ec659df9,http://www.w3.org/2004/02/skos/core#exactMatch
315,I_GFCF,japan_activ,bonsai,one-to-one correspondence,4d36ed01-be4b-46ce-b1ee-5eadf108f4e2,http://www.w3.org/2004/02/skos/core#exactMatch
316,I_CHIN,japan_activ,bonsai,one-to-many correspondence,05c3bc9f-adb7-466e-a5dc-dffd60038c23,http://www.w3.org/2004/02/skos/core#narrowMatch
316,I_CHVA,japan_activ,bonsai,one-to-many correspondence,acb0ff73-446d-4417-9097-cefc564551ab,http://www.w3.org/2004/02/skos/core#narrowMatch
317,oa_exp,japan_activ,bonsai,one-to-one correspondence,d6c9c438-7130-4113-b117-c34d2eaa4dda,http://www.w3.org/2004/02/skos/core#exactMatch
